q q_max q_time hits q_time/hits 
1 31 3.323198 1 3.323198
2 31 3.569335 2 1.784667
3 31 2.961206 3 0.987069
4 31 3.172735 5 0.634547
5 31 3.633819 6 0.605637
6 31 4.837586 8 0.604698
7 31 5.552918 9 0.616991
8 31 6.945208 11 0.631383
9 31 8.733125 13 0.671779
10 31 9.113740 14 0.650981
11 31 10.468142 16 0.654259
12 31 11.846579 18 0.658143
13 31 12.701966 19 0.668525
14 31 14.105858 21 0.671708
15 31 24.569854 23 1.068255
16 31 16.605732 25 0.664229
17 31 17.608658 26 0.677256
18 31 18.925553 28 0.675913
19 31 33.969683 30 1.132323
20 31 21.685834 32 0.677682
21 31 23.122927 34 0.680086
22 31 25.181293 36 0.699480
23 31 39.226076 38 1.032265
24 31 27.220125 40 0.680503
25 31 28.292765 42 0.673637
26 31 29.033140 44 0.659844
27 31 29.984572 46 0.651839
28 31 38.675934 48 0.805749
29 31 37.644595 50 0.752892
30 31 34.085915 52 0.655498
31 31 37.062420 53 0.699291
583.861
