q q_max q_time hits q_time/hits 
1 127 0.148249 1 0.148249
2 127 0.136918 2 0.068459
3 127 0.197613 3 0.065871
4 127 0.316350 5 0.063270
5 127 0.397577 6 0.066263
6 127 0.563752 8 0.070469
7 127 0.698252 9 0.077584
8 127 0.878428 11 0.079857
9 127 0.896551 13 0.068965
10 127 0.975895 14 0.069707
11 127 1.125815 16 0.070363
12 127 1.597405 18 0.088745
13 127 1.591244 19 0.083750
14 127 1.517691 21 0.072271
15 127 1.948177 23 0.084703
16 127 2.894754 25 0.115790
17 127 1.841819 26 0.070839
18 127 2.369894 28 0.084639
19 127 2.424330 30 0.080811
20 127 3.026535 32 0.094579
21 127 2.986074 33 0.090487
22 127 2.879933 35 0.082284
23 127 3.608550 37 0.097528
24 127 3.936910 39 0.100946
25 127 6.328597 41 0.154356
26 127 3.831403 42 0.091224
27 127 3.827849 44 0.086997
28 127 4.780914 46 0.103933
29 127 5.811609 48 0.121075
30 127 8.744663 50 0.174893
31 127 4.509982 51 0.088431
32 127 4.822674 53 0.090994
33 127 5.985638 55 0.108830
34 127 7.372285 57 0.129338
35 127 11.963668 59 0.202774
36 127 14.392914 61 0.235949
37 127 5.233261 62 0.084407
38 127 6.424494 64 0.100383
39 127 10.067166 66 0.152533
40 127 5.944783 68 0.087423
41 127 9.312883 70 0.133041
42 127 25.688815 72 0.356789
43 127 7.877208 73 0.107907
44 127 11.778597 75 0.157048
45 127 10.872329 77 0.141199
46 127 13.848635 79 0.175299
47 127 15.218781 81 0.187886
48 127 11.259264 83 0.135654
49 127 13.981369 85 0.164487
50 127 10.662657 86 0.123984
51 127 8.484054 88 0.096410
52 127 19.279069 90 0.214212
53 127 17.584920 92 0.191140
54 127 13.271323 94 0.141184
55 127 21.819707 96 0.227289
56 127 8.767683 98 0.089466
57 127 12.280551 99 0.124046
58 127 13.699759 101 0.135641
59 127 14.564461 103 0.141403
60 127 15.363744 105 0.146321
61 127 31.565239 107 0.295002
62 127 18.336194 109 0.168222
63 127 17.636349 111 0.158886
64 127 19.814642 113 0.175351
65 127 15.040578 114 0.131935
66 127 25.020901 116 0.215697
67 127 23.902572 118 0.202564
68 127 30.190235 120 0.251585
69 127 36.106549 122 0.295955
70 127 21.512365 124 0.173487
71 127 58.721565 126 0.466044
72 127 63.231176 128 0.493994
73 127 36.214650 130 0.278574
74 127 26.601645 132 0.201528
75 127 59.666505 134 0.445272
76 127 23.855956 136 0.175411
77 127 28.666407 138 0.207728
78 127 48.282105 140 0.344872
79 127 54.818288 142 0.386044
80 127 44.264190 144 0.307390
81 127 21.940216 146 0.150275
82 127 25.820857 148 0.174465
83 127 60.659509 150 0.404397
84 127 24.554759 152 0.161544
85 127 24.015973 154 0.155948
86 127 37.997307 156 0.243572
87 127 45.563625 158 0.288377
88 127 29.193598 160 0.182460
89 127 30.390301 162 0.187594
90 127 29.805182 164 0.181739
91 127 33.889320 166 0.204153
92 127 32.108387 168 0.191121
93 127 27.472337 170 0.161602
94 127 45.961322 172 0.267217
95 127 24.441483 174 0.140468
96 127 24.527331 176 0.139360
97 127 79.078671 178 0.444262
98 127 26.414913 180 0.146750
99 127 34.286171 182 0.188386
100 127 44.245876 184 0.240467
101 127 33.361922 186 0.179365
102 127 48.407744 188 0.257488
103 127 50.810466 190 0.267424
104 127 49.746710 192 0.259097
105 127 23.182600 194 0.119498
106 127 42.187035 196 0.215240
107 127 35.480852 198 0.179196
108 127 45.274488 200 0.226372
109 127 44.108530 202 0.218359
110 127 39.870088 204 0.195442
111 127 60.633130 206 0.294336
112 127 29.214848 208 0.140456
113 127 34.541964 210 0.164486
114 127 41.803474 212 0.197186
115 127 56.981910 214 0.266271
116 127 53.775432 216 0.248960
117 127 59.867112 218 0.274620
118 127 55.143090 220 0.250650
119 127 40.046553 222 0.180390
120 127 28.567081 224 0.127532
121 127 35.413334 226 0.156696
122 127 36.588236 228 0.160475
123 127 47.287230 230 0.205597
124 127 48.071934 232 0.207207
125 127 82.107678 234 0.350888
126 127 75.262573 236 0.318909
127 127 38.320225 237 0.161689
3046.51
