q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.438812 1 0.438812 6399750 6399747 0 1
1 31 0.458045 1 0.458045 6399750 6399747 0 1
2 31 0.937617 2 0.468808 12803931 9570979 3232949 0
3 31 1.901426 4 0.475356 25630700 15924019 9706678 0
4 31 2.930899 6 0.488483 38611611 23309286 15302322 0
5 31 3.903235 8 0.487904 51282632 29772288 21510341 0
6 31 4.885888 10 0.488589 64276109 37118783 27157323 0
7 31 6.401767 13 0.492444 83669367 45303849 38365515 0
8 31 7.957037 16 0.497315 103635632 53840754 49794875 0
9 31 9.640737 19 0.507407 123346345 62679895 60666447 0
10 31 11.145684 22 0.506622 142658114 71083075 71575036 0
11 31 13.182541 26 0.507021 168180584 79927752 88252829 0
12 31 15.311774 30 0.510392 195834514 89915524 105918987 0
13 31 17.365415 34 0.510747 223390603 99464368 123926232 0
14 31 18.570219 37 0.501898 239451631 105753790 133697838 0
15 31 20.689762 40 0.517244 267594633 117542970 150051660 0
16 31 23.620544 44 0.536831 312475528 133665823 178809702 0
17 31 22.813092 46 0.495937 306528781 132695404 173833374 0
18 31 34.231219 49 0.698596 421511323 180957608 240553712 0
19 31 26.529372 50 0.530587 340368335 148111368 192256964 0
20 31 34.633165 52 0.666022 440782305 191346757 249435545 0
21 31 28.133305 53 0.530817 364480887 159748936 204731948 0
22 31 33.418059 55 0.607601 438063318 191183723 246879592 0
23 31 29.252521 57 0.513202 386802529 167173408 219629118 0
24 31 32.653133 60 0.544219 431067177 182517574 248549600 0
25 31 31.599357 61 0.518022 415605272 176773855 238831414 0
26 31 31.077025 62 0.501242 406349532 173542168 232807361 0
27 31 32.906675 64 0.514167 427306741 181251088 246055650 0
28 31 72.737955 67 1.085641 951139554 396092680 555046871 0
29 31 35.125131 69 0.509060 457655614 186879650 270775961 0
30 31 34.641609 70 0.494880 457760455 185580747 272179705 0
31 31 35.937709 71 0.506165 477939469 191828634 286110832 0
675.035
