q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.437102 1 0.437102 6399750 6399747 0 1
1 31 0.455776 1 0.455776 6399750 6399747 0 1
2 31 0.931163 2 0.465582 12803422 9581013 3222406 0
3 31 1.880202 4 0.470050 25652883 15935536 9717344 0
4 31 2.949720 6 0.491620 38818427 23481846 15336578 0
5 31 3.950819 8 0.493852 51559500 30003923 21555574 0
6 31 4.929748 10 0.492975 64282685 37095585 27187097 0
7 31 6.415332 13 0.493487 83446843 45188061 38258779 0
8 31 8.373837 16 0.523365 107788155 56169290 51618862 0
9 31 9.569684 19 0.503668 123890157 62948001 60942153 0
10 31 11.065416 22 0.502973 143222540 71431714 71790823 0
11 31 13.163527 26 0.506289 167885141 79818129 88067009 0
12 31 15.327907 30 0.510930 196127025 90017442 106109580 0
13 31 17.049872 34 0.501467 220715904 98306203 122409698 0
14 31 18.727479 37 0.506148 241679453 106899561 134779889 0
15 31 20.869066 40 0.521727 268848772 118530098 150318671 0
16 31 24.036167 44 0.546277 313832322 134361615 179470704 0
17 31 23.782395 46 0.517009 307246054 133029024 174217027 0
18 31 34.354012 49 0.701102 454756549 195783306 258973240 0
19 31 26.764485 50 0.535290 341459073 148359278 193099792 0
20 31 31.074102 52 0.597579 425430727 184513143 240917581 0
21 31 28.499841 53 0.537733 366450295 160554502 205895790 0
22 31 32.649749 55 0.593632 428897198 187078821 241818374 0
23 31 27.330331 57 0.479479 381215429 164569324 216646102 0
24 31 31.001553 60 0.516693 424722711 179851154 244871554 0
25 31 30.827156 61 0.505363 416742616 177370900 239371713 0
26 31 31.006766 62 0.500109 416817296 178661606 238155687 0
27 31 31.674956 64 0.494921 426590080 180997206 245592871 0
28 31 63.042463 67 0.940932 868717058 361532965 507184090 0
29 31 33.506000 69 0.485594 454488967 185468148 269020816 0
30 31 34.560759 70 0.493725 466879285 189566420 277312862 0
31 31 34.792378 71 0.490033 473781024 189728050 284052971 0
655.004
