q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.440417 1 0.440417 6399750 6399747 0 1
1 31 0.458935 1 0.458935 6399750 6399747 0 1
2 31 0.941790 2 0.470895 12806032 9572152 3233877 0
3 31 1.912088 4 0.478022 25651060 15930604 9720453 0
4 31 2.926743 6 0.487790 38481014 23211222 15269789 0
5 31 3.858199 8 0.482275 51366381 29862000 21504378 0
6 31 4.950153 10 0.495015 64534897 37276412 27258482 0
7 31 6.498054 13 0.499850 84029541 45590765 38438773 0
8 31 8.077661 16 0.504854 103796233 54004706 49791524 0
9 31 9.723642 19 0.511771 124293190 63241775 61051412 0
10 31 11.332822 22 0.515128 143731355 71775466 71955886 0
11 31 13.150050 26 0.505771 168545141 80169289 88375849 0
12 31 13.318416 30 0.443947 198500075 91312537 107187535 0
13 31 17.401745 34 0.511816 222454689 99266236 123188450 0
14 31 18.847611 37 0.509395 241567256 107120173 134447080 0
15 31 20.351695 40 0.508792 263779066 116043215 147735848 0
16 31 23.899278 44 0.543165 309592371 132617974 176974394 0
17 31 24.145585 46 0.524904 309423059 133792041 175631015 0
18 31 30.591255 49 0.624311 400294735 171961857 228332875 0
19 31 25.690009 50 0.513800 343039307 149479508 193559796 0
20 31 33.770206 52 0.649427 454923185 197639460 257283722 0
21 31 27.510651 53 0.519069 358588872 156920764 201668105 0
22 31 33.117124 55 0.602130 432933437 188448544 244484890 0
23 31 28.986952 57 0.508543 387496935 167349271 220147661 0
24 31 32.496865 60 0.541614 429718225 181728959 247989263 0
25 31 31.082479 61 0.509549 410103579 174270100 235833476 0
26 31 32.746704 62 0.528173 419629098 179798662 239830433 0
27 31 33.339195 64 0.520925 432653315 183132877 249520435 0
28 31 66.205468 67 0.988141 878572249 365588058 512984188 0
29 31 35.346707 69 0.512271 454472505 185457826 269014676 0
30 31 36.812266 70 0.525890 477120327 193976870 283143454 0
31 31 36.510777 71 0.514236 479697694 193028270 286669421 0
666.446
