q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.439425 1 0.439425 6399750 6399747 0 1
1 31 0.456673 1 0.456673 6399750 6399747 0 1
2 31 0.936895 2 0.468447 12804082 9569350 3234729 0
3 31 1.897221 4 0.474305 25667327 15948149 9719175 0
4 31 2.845118 6 0.474186 38469894 23194430 15275461 0
5 31 3.925836 8 0.490729 51540814 29984570 21556241 0
6 31 4.930655 10 0.493065 64272728 37051737 27220988 0
7 31 6.463235 13 0.497172 83852818 45485334 38367481 0
8 31 8.188552 16 0.511784 105209784 54730316 50479465 0
9 31 9.465658 19 0.498193 122498904 62098794 60400107 0
10 31 11.186484 22 0.508477 143899977 71906775 71993199 0
11 31 13.152003 26 0.505846 168655327 80182964 88472360 0
12 31 15.281843 30 0.509395 196252258 90219892 106032363 0
13 31 17.229104 34 0.506738 222464037 99221539 123242495 0
14 31 18.812326 37 0.508441 242291551 107296296 134995252 0
15 31 20.510357 40 0.512759 264732853 116209185 148523665 0
16 31 24.098095 44 0.547684 310753978 132888834 177865141 0
17 31 23.911863 46 0.519823 307429344 132998029 174431312 0
18 31 34.144259 49 0.696822 443716379 190542173 253174203 0
19 31 27.602540 50 0.552051 352457998 153270888 199187107 0
20 31 33.085641 52 0.636262 440510075 191281785 249228287 0
21 31 29.021458 53 0.547575 374769984 164092486 210677495 0
22 31 34.341984 55 0.624400 420099806 183126201 236973602 0
23 31 29.577183 57 0.518898 389010754 168002906 221007845 0
24 31 34.491771 60 0.574863 452142445 191517682 260624760 0
25 31 30.635667 61 0.502224 405932924 172758878 233174043 0
26 31 31.906410 62 0.514620 407967557 174660464 233307090 0
27 31 31.452618 64 0.491447 426292652 180526382 245766267 0
28 31 71.053154 67 1.060495 935960174 389896902 546063269 0
29 31 35.892170 69 0.520176 458778284 187103684 271674597 0
30 31 36.471730 70 0.521025 475090058 192577031 282513024 0
31 31 34.119591 71 0.480558 467606072 187334403 280271666 0
677.531
