q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.438227 1 0.438227 6399750 6399747 0 1
1 31 0.457458 1 0.457458 6399750 6399747 0 1
2 31 0.936602 2 0.468301 12804073 9565372 3238698 0
3 31 1.900518 4 0.475129 25663735 15947495 9716237 0
4 31 2.912534 6 0.485422 38528644 23237829 15290812 0
5 31 3.933163 8 0.491645 51611722 30053256 21558463 0
6 31 4.925950 10 0.492595 64299142 37120188 27178951 0
7 31 6.344577 13 0.488044 83885404 45468044 38417357 0
8 31 8.206690 16 0.512918 106053907 55235711 50818193 0
9 31 9.501969 19 0.500104 122140144 61825885 60314256 0
10 31 11.026472 22 0.501203 141654063 70485953 71168107 0
11 31 13.078969 26 0.503037 167928762 79764075 88164684 0
12 31 15.352705 30 0.511757 195796861 89910956 105885902 0
13 31 17.237323 34 0.506980 220922092 98348233 122573856 0
14 31 18.684274 37 0.504980 242210211 107542783 134667425 0
15 31 20.797560 40 0.519939 271259475 119319825 151939647 0
16 31 24.487400 44 0.556532 315030549 135070918 179959628 0
17 31 23.578440 46 0.512575 303439674 131162650 172277021 0
18 31 30.862839 49 0.629854 385811726 165325932 220485791 0
19 31 26.039066 50 0.520781 333475934 144910574 188565357 0
20 31 35.146672 52 0.675898 457089857 198779387 258310467 0
21 31 29.556407 53 0.557668 367452542 161058359 206394180 0
22 31 33.109634 55 0.601993 431649046 188218639 243430404 0
23 31 29.261400 57 0.513358 382470489 165158456 217312030 0
24 31 32.793932 60 0.546566 439466095 186032236 253433856 0
25 31 31.465587 61 0.515829 414634776 176515999 238118774 0
26 31 31.688802 62 0.511110 408140629 174723631 233416995 0
27 31 30.237325 64 0.472458 420335555 177976139 242359413 0
28 31 61.640957 67 0.920014 872927008 363576899 509350106 0
29 31 33.136626 69 0.480241 451028421 184130962 266897456 0
30 31 34.552986 70 0.493614 468125036 190000500 278124533 0
31 31 34.617506 71 0.487571 470096430 188384710 281711717 0
657.925
