q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.438122 1 0.438122 6399750 6399747 0 1
1 31 0.457650 1 0.457650 6399750 6399747 0 1
2 31 0.936755 2 0.468378 12802853 9568669 3234181 0
3 31 1.902850 4 0.475712 25660116 15944983 9715130 0
4 31 2.920214 6 0.486702 38689581 23388843 15300735 0
5 31 3.909504 8 0.488688 51576658 29989522 21587133 0
6 31 4.877621 10 0.487762 64600610 37300219 27300388 0
7 31 6.461301 13 0.497023 84409502 45830275 38579224 0
8 31 7.981399 16 0.498837 104864381 54604053 50260325 0
9 31 9.558889 19 0.503099 123571280 62752240 60819037 0
10 31 11.071677 22 0.503258 142281386 70860237 71421146 0
11 31 13.040081 26 0.501542 169430463 80623289 88807171 0
12 31 15.320482 30 0.510683 195588518 89659940 105928575 0
13 31 17.210518 34 0.506192 221916266 98825780 123090483 0
14 31 18.524807 37 0.500670 241252032 106868815 134383214 0
15 31 19.913169 40 0.497829 263563788 115735959 147827826 0
16 31 22.252364 44 0.505736 290430131 123887153 166542975 0
17 31 23.165306 46 0.503594 303207652 130957847 172249802 0
18 31 29.246495 49 0.596867 385552508 165294347 220258158 0
19 31 27.270361 50 0.545407 347676375 151507441 196168931 0
20 31 34.393016 52 0.661404 455202608 197950622 257251983 0
21 31 27.924626 53 0.526880 372293019 163076223 209216793 0
22 31 34.633808 55 0.629706 452540178 197457145 255083030 0
23 31 29.259263 57 0.513320 382981127 165702451 217278673 0
24 31 33.183399 60 0.553057 442544058 187302823 255241232 0
25 31 31.750158 61 0.520494 416593250 177610776 238982471 0
26 31 30.395143 62 0.490244 410516863 175529419 234987441 0
27 31 32.988695 64 0.515448 428824110 181919152 246904955 0
28 31 79.918265 67 1.192810 1011387389 421200995 590186391 0
29 31 35.183538 69 0.509906 461136072 188737149 272398920 0
30 31 35.666743 70 0.509525 475640917 193233831 282407083 0
31 31 34.891269 71 0.491426 472896960 189750293 283146664 0
676.652
