q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.444966 1 0.444966 6399750 6399747 0 1
1 31 0.457968 1 0.457968 6399750 6399747 0 1
2 31 0.910676 2 0.455338 12804046 9570650 3233393 0
3 31 1.867017 4 0.466754 25653791 15922765 9731023 0
4 31 2.880955 6 0.480159 38698276 23395637 15302636 0
5 31 3.852258 8 0.481532 51406130 29843814 21562313 0
6 31 4.842989 10 0.484299 64497512 37260514 27236995 0
7 31 6.313293 13 0.485638 84443773 45857815 38585955 0
8 31 8.074904 16 0.504682 104404102 54240816 50163283 0
9 31 9.394793 19 0.494463 123191543 62527286 60664254 0
10 31 10.872227 22 0.494192 142445764 70963722 71482039 0
11 31 12.701965 26 0.488537 167675020 79715087 87959930 0
12 31 14.882173 30 0.496072 194454347 89183677 105270667 0
13 31 16.811184 34 0.494447 221870487 98876793 122993691 0
14 31 18.428890 37 0.498078 244166012 108142567 136023442 0
15 31 20.582453 40 0.514561 266477601 117291546 149186052 0
16 31 23.187322 44 0.526985 305309787 130540638 174769146 0
17 31 23.931460 46 0.520249 308826602 133429550 175397049 0
18 31 31.928897 49 0.651610 409311939 175666712 233645224 0
19 31 24.644017 50 0.492880 330147440 143638694 186508743 0
20 31 34.275909 52 0.659152 442437367 192178166 250259198 0
21 31 27.785110 53 0.524247 377693136 165328020 212365113 0
22 31 31.667717 55 0.575777 415910389 181343469 234566917 0
23 31 29.565151 57 0.518687 396423393 171343160 225080230 0
24 31 33.281119 60 0.554685 472366190 200246209 272119978 0
25 31 29.010614 61 0.475584 412795240 175405260 237389977 0
26 31 31.742378 62 0.511974 410691767 175761989 234929775 0
27 31 33.744617 64 0.527260 434381573 184318082 250063488 0
28 31 71.607512 67 1.068769 924264966 384606300 539658663 0
29 31 35.843093 69 0.519465 463229997 189325409 273904585 0
30 31 35.943260 70 0.513475 473202857 192207269 280995585 0
31 31 35.837493 71 0.504753 475335569 190641224 284694342 0
667.318
