q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.437595 1 0.437595 6399750 6399747 0 1
1 31 0.456823 1 0.456823 6399750 6399747 0 1
2 31 0.936245 2 0.468122 12802456 9567271 3235182 0
3 31 1.897886 4 0.474471 25649415 15935377 9714035 0
4 31 2.907625 6 0.484604 38473500 23229307 15244190 0
5 31 3.938847 8 0.492356 51424873 29886361 21538509 0
6 31 4.972106 10 0.497211 64514075 37295180 27218892 0
7 31 6.226464 13 0.478959 83833038 45472191 38360844 0
8 31 7.945506 16 0.496594 104308174 54237532 50070639 0
9 31 9.506513 19 0.500343 122388936 62024608 60364325 0
10 31 11.243324 22 0.511060 143223922 71478463 71745456 0
11 31 13.335528 26 0.512905 169720763 80756716 88964044 0
12 31 15.249383 30 0.508313 196897769 90437372 106460394 0
13 31 17.046896 34 0.501379 221000587 98383694 122616890 0
14 31 18.726236 37 0.506114 242127224 107341844 134785377 0
15 31 19.822844 40 0.495571 263225330 115674626 147550701 0
16 31 22.452624 44 0.510287 295942812 126336397 169606412 0
17 31 23.950489 46 0.520663 307760019 133298104 174461912 0
18 31 30.807361 49 0.628722 407828101 175208530 232619568 0
19 31 27.972053 50 0.559441 357521851 155850820 201671028 0
20 31 31.828671 52 0.612090 437040141 189979392 247060746 0
21 31 28.520294 53 0.538119 369419244 161868881 207550360 0
22 31 34.606014 55 0.629200 424655204 185136454 239518747 0
23 31 30.077616 57 0.527677 383919844 165807030 218112811 0
24 31 34.184456 60 0.569741 445372007 188622985 256749019 0
25 31 31.521426 61 0.516745 412394967 175448059 236946905 0
26 31 32.238836 62 0.519981 412655543 176808158 235847382 0
27 31 32.858307 64 0.513411 427083767 181178168 245905596 0
28 31 75.665366 67 1.129334 944104056 393435317 550668736 0
29 31 35.077689 69 0.508372 458810415 187342129 271468283 0
30 31 35.405215 70 0.505789 474175221 192598398 281576820 0
31 31 35.298278 71 0.497159 474979233 190754401 284224829 0
677.119
