q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.439709 1 0.439709 6399750 6399747 0 1
1 31 0.464188 1 0.464188 6399750 6399747 0 1
2 31 0.937507 2 0.468753 12802540 9573637 3228900 0
3 31 1.906956 4 0.476739 25671971 15937676 9734292 0
4 31 2.919541 6 0.486590 38510722 23268584 15242135 0
5 31 3.944952 8 0.493119 51333978 29822159 21511816 0
6 31 4.921720 10 0.492172 64308140 37102271 27205866 0
7 31 6.441812 13 0.495524 84114641 45578919 38535719 0
8 31 7.913980 16 0.494624 104055132 54148846 49906283 0
9 31 9.379745 19 0.493671 123561103 62743122 60817978 0
10 31 11.185008 22 0.508409 143092003 71337447 71754553 0
11 31 13.311427 26 0.511978 168730565 80278852 88451710 0
12 31 15.330167 30 0.511006 195883992 89910977 105973012 0
13 31 17.259486 34 0.507632 224167473 100029664 124137806 0
14 31 18.952017 37 0.512217 243387890 107873431 135514456 0
15 31 20.247736 40 0.506193 266409497 117313229 149096265 0
16 31 23.888697 44 0.542925 317846116 136099029 181747084 0
17 31 23.670270 46 0.514571 307593499 133147555 174445941 0
18 31 27.961991 49 0.570653 401822995 172418942 229404050 0
19 31 26.332132 50 0.526643 344012593 149873971 194138619 0
20 31 34.221782 52 0.658111 448102745 194403653 253699089 0
21 31 27.190623 53 0.513031 354985885 155735490 199250392 0
22 31 32.644414 55 0.593535 433535248 189318992 244216253 0
23 31 29.888508 57 0.524360 391692830 169603325 222089502 0
24 31 33.076302 60 0.551272 439468994 186035332 253433659 0
25 31 30.858117 61 0.505871 406341963 172992941 233349019 0
26 31 32.847566 62 0.529799 419476059 179465030 240011026 0
27 31 32.607024 64 0.509485 426058620 180423227 245635390 0
28 31 80.910116 67 1.207614 1013764007 422249139 591514865 0
29 31 36.350361 69 0.526817 458730911 187428610 271302298 0
30 31 36.029249 70 0.514704 465816800 189010725 276806072 0
31 31 34.876931 71 0.491224 466430577 186958720 279471854 0
678.914
