q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.438423 1 0.438423 6399750 6399747 0 1
1 31 0.456715 1 0.456715 6399750 6399747 0 1
2 31 0.936242 2 0.468121 12803824 9570848 3232973 0
3 31 1.897119 4 0.474280 25638047 15925294 9712750 0
4 31 2.915106 6 0.485851 38607390 23317518 15289869 0
5 31 3.947902 8 0.493488 51469307 29945129 21524175 0
6 31 4.920851 10 0.492085 64076290 36921299 27154988 0
7 31 6.389729 13 0.491518 83600561 45307358 38293200 0
8 31 8.206144 16 0.512884 104323518 54292867 50030648 0
9 31 9.633616 19 0.507032 123923440 63023822 60899615 0
10 31 10.994190 22 0.499736 141869858 70661799 71208056 0
11 31 13.119998 26 0.504615 168142216 79823285 88318928 0
12 31 15.346465 30 0.511549 194746993 89309463 105437527 0
13 31 17.510500 34 0.515015 223143147 99493520 123649624 0
14 31 15.799285 37 0.427008 242096303 107355089 134741211 0
15 31 20.784640 40 0.519616 268164880 118077960 150086917 0
16 31 23.370508 44 0.531148 307235734 131545468 175690263 0
17 31 23.480055 46 0.510436 308147718 133415140 174732575 0
18 31 31.378306 49 0.640374 415336943 178325118 237011822 0
19 31 25.641624 50 0.512832 336387444 146391124 189996317 0
20 31 35.179237 52 0.676524 457864771 199318412 258546356 0
21 31 28.404095 53 0.535926 372538026 163404503 209133520 0
22 31 32.988042 55 0.599783 434688492 189330173 245358316 0
23 31 28.991791 57 0.508628 383731083 165774885 217956195 0
24 31 32.892876 60 0.548215 445556457 188743062 256813392 0
25 31 32.147290 61 0.527005 423782297 180674939 243107355 0
26 31 31.592428 62 0.509555 411488259 175919385 235568871 0
27 31 33.354248 64 0.521160 427639952 181451081 246188868 0
28 31 87.891998 67 1.311821 1073264069 447625215 625638851 0
29 31 34.659272 69 0.502308 459509514 187656248 271853263 0
30 31 35.610833 70 0.508726 477296648 193805892 283490753 0
31 31 35.790930 71 0.504098 477768526 191875860 285892663 0
686.674
