q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.439429 1 0.439429 6399750 6399747 0 1
1 31 0.456013 1 0.456013 6399750 6399747 0 1
2 31 0.933417 2 0.466708 12800407 9566866 3233538 0
3 31 1.890399 4 0.472600 25672063 15945881 9726179 0
4 31 2.891044 6 0.481841 38462797 23216724 15246070 0
5 31 3.898380 8 0.487297 51587603 30001037 21586563 0
6 31 4.892156 10 0.489216 64095773 36942915 27152855 0
7 31 6.384693 13 0.491130 83918705 45496314 38422388 0
8 31 8.090734 16 0.505671 104968517 54657128 50311386 0
9 31 9.428465 19 0.496235 123137741 62495970 60641768 0
10 31 11.043072 22 0.501958 142254624 70883865 71370756 0
11 31 13.125069 26 0.504810 169104405 80404257 88700145 0
12 31 15.356694 30 0.511890 196369477 90196979 106172495 0
13 31 17.427746 34 0.512581 222415078 99041257 123373818 0
14 31 18.584598 37 0.502286 243287300 107900213 135387084 0
15 31 20.299212 40 0.507480 266815618 117367430 149448185 0
16 31 22.652075 44 0.514820 302120975 129300806 172820166 0
17 31 23.541031 46 0.511762 305315801 132117964 173197834 0
18 31 31.550974 49 0.643897 427612941 183922663 243690275 0
19 31 25.590780 50 0.511816 344621089 150242197 194378889 0
20 31 36.853792 52 0.708727 467481061 203379558 264101500 0
21 31 28.965617 53 0.546521 385419205 168885515 216533687 0
22 31 33.719480 55 0.613081 452280077 197444431 254835643 0
23 31 28.536748 57 0.500645 380758585 164526542 216232040 0
24 31 33.746738 60 0.562446 442724541 187710739 255013799 0
25 31 31.558933 61 0.517360 420068785 179244127 240824655 0
26 31 31.552717 62 0.508915 416940068 178386861 238553204 0
27 31 32.066193 64 0.501034 423556293 179512899 244043391 0
28 31 73.034428 67 1.090066 950549847 396019370 554530474 0
29 31 34.858514 69 0.505196 461765999 188938378 272827618 0
30 31 32.992995 70 0.471328 471005248 190696408 280308837 0
31 31 35.099692 71 0.494362 477718531 191435114 286283414 0
671.477
