q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.438146 1 0.438146 6399750 6399747 0 1
1 31 0.457156 1 0.457156 6399750 6399747 0 1
2 31 0.934973 2 0.467486 12802349 9568421 3233925 0
3 31 1.899310 4 0.474827 25642898 15924116 9718779 0
4 31 2.911106 6 0.485184 38480817 23218913 15261901 0
5 31 3.946532 8 0.493316 51582668 29989033 21593632 0
6 31 4.938310 10 0.493831 64215085 37014262 27200820 0
7 31 6.451898 13 0.496300 84030064 45568305 38461756 0
8 31 8.005956 16 0.500372 104787267 54548880 50238384 0
9 31 9.570845 19 0.503729 122923847 62432034 60491810 0
10 31 11.158000 22 0.507182 142744898 71131636 71613259 0
11 31 13.290925 26 0.511189 169487060 80715924 88771133 0
12 31 15.221310 30 0.507377 195345352 89646683 105698666 0
13 31 16.191413 34 0.476218 221127233 98374964 122752266 0
14 31 18.899669 37 0.510802 241802302 107144967 134657332 0
15 31 20.663491 40 0.516587 265019318 116612783 148406532 0
16 31 23.532113 44 0.534821 307626739 131460287 176166449 0
17 31 24.637105 46 0.535589 308780653 133748549 175032101 0
18 31 33.166824 49 0.676874 412554467 177293008 235261456 0
19 31 27.232314 50 0.544646 345270169 150548033 194722133 0
20 31 31.598846 52 0.607670 433245576 188216543 245029030 0
21 31 28.794838 53 0.543299 372009611 163116227 208893381 0
22 31 35.266138 55 0.641203 471168232 205433755 265734474 0
23 31 29.932867 57 0.525138 380836292 164394305 216441984 0
24 31 34.127285 60 0.568788 469813978 199233235 270580740 0
25 31 32.908474 61 0.539483 418056615 177982274 240074338 0
26 31 31.690900 62 0.511144 407164969 174088259 233076707 0
27 31 32.636545 64 0.509946 425534253 180245465 245288785 0
28 31 69.580693 67 1.038518 898652910 374127263 524525644 0
29 31 35.358932 69 0.512448 462234679 188837499 273397177 0
30 31 36.459502 70 0.520850 470808559 191370930 279437626 0
31 31 35.544710 71 0.500630 469770668 188421451 281349214 0
677.455
