f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.396131 110000 3998 4287.454324
1+1E-0.187942 1+1E-3 0.141342 40000 1508 1559.074300
1+1E-0.546643 1+1E-3 0.141688 40000 1435 1559.074300
1+1E-0.875664 1+1E-3 0.106138 30000 1074 1169.305725
1+1E-1.190478 1+1E-3 0.104893 30000 1102 1169.305725
1+1E-1.498346 1+1E-3 0.210226 60000 2112 2338.611449
1+1E-1.802783 1+1E-3 0.139990 40000 1415 1559.074300
1+1E-2.105512 1+1E-3 0.209427 60000 2161 2338.611449
1+1E-2.407391 1+1E-3 0.315092 90000 3181 3507.917174
1+1E-2.708846 1+1E-3 0.629723 180000 6531 7015.834348
2.39478
