f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.227488 60000 2107 2338.611449
1+1E-0.187942 1+1E-3 0.073573 20000 719 779.537150
1+1E-0.546643 1+1E-3 0.073758 20000 712 779.537150
1+1E-0.875664 1+1E-3 0.110644 30000 1091 1169.305725
1+1E-1.190478 1+1E-3 0.109542 30000 1100 1169.305725
1+1E-1.498346 1+1E-3 0.109470 30000 1096 1169.305725
1+1E-1.802783 1+1E-3 0.182395 50000 1777 1948.842875
1+1E-2.105512 1+1E-3 0.291950 80000 2922 3118.148599
1+1E-2.407391 1+1E-3 0.475788 130000 4717 5066.991474
1+1E-2.708846 1+1E-3 0.583620 160000 5702 6236.297199
2.23836
