L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:07:30 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005633s
Sat May 29 14:07:30 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005789s
Sat May 29 14:07:30 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005942s
Sat May 29 14:07:30 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.006016s
Sat May 29 14:07:30 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.006073s
Sat May 29 14:07:30 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.006085s
Sat May 29 14:07:30 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.006096s
Sat May 29 14:07:30 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 20000 | flat time: 0.013165s
Sat May 29 14:07:30 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.006699s
Sat May 29 14:07:30 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.006411s
Sat May 29 14:07:30 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 10000 | flat time: 0.006034s
Sat May 29 14:07:30 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 30000 | flat time: 0.020682s
Sat May 29 14:07:30 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 10000 | flat time: 0.006378s
Sat May 29 14:07:30 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 30000 | flat time: 0.018215s
Sat May 29 14:07:30 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 20000 | flat time: 0.012574s
Sat May 29 14:07:30 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 30000 | flat time: 0.017939s
Sat May 29 14:07:30 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 50000 | flat time: 0.029299s
Sat May 29 14:07:30 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 30000 | flat time: 0.017677s
Sat May 29 14:07:30 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 30000 | flat time: 0.017763s
Sat May 29 14:07:30 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 30000 | flat time: 0.017540s
Sat May 29 14:07:30 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 40000 | flat time: 0.023289s
Sat May 29 14:07:30 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 10000 | flat time: 0.005809s
Sat May 29 14:07:30 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 20000 | flat time: 0.011537s
Sat May 29 14:07:30 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 20000 | flat time: 0.011677s
Sat May 29 14:07:30 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 30000 | flat time: 0.017247s
Sat May 29 14:07:30 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 10000 | flat time: 0.005658s
Sat May 29 14:07:30 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 30000 | flat time: 0.017297s
Sat May 29 14:07:30 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 20000 | flat time: 0.011653s
Sat May 29 14:07:30 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 30000 | flat time: 0.017439s
Sat May 29 14:07:30 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 20000 | flat time: 0.011762s
Sat May 29 14:07:30 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 30000 | flat time: 0.017442s
Sat May 29 14:07:30 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 20000 | flat time: 0.011434s
Sat May 29 14:07:30 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 30000 | flat time: 0.017235s
Sat May 29 14:07:30 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 20000 | flat time: 0.011690s
Sat May 29 14:07:30 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 30000 | flat time: 0.017519s
Sat May 29 14:07:30 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 20000 | flat time: 0.011523s
Sat May 29 14:07:30 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 50000 | flat time: 0.029365s
