L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:53 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005243s
Sat May 29 14:06:53 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005335s
Sat May 29 14:06:53 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005595s
Sat May 29 14:06:53 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.005698s
Sat May 29 14:06:53 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.005688s
Sat May 29 14:06:53 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.005676s
Sat May 29 14:06:53 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.005838s
Sat May 29 14:06:53 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.005665s
Sat May 29 14:06:53 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 20000 | flat time: 0.011300s
Sat May 29 14:06:53 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 20000 | flat time: 0.011181s
Sat May 29 14:06:53 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 10000 | flat time: 0.005573s
Sat May 29 14:06:53 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 40000 | flat time: 0.022375s
Sat May 29 14:06:53 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 40000 | flat time: 0.022335s
Sat May 29 14:06:53 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 20000 | flat time: 0.011294s
Sat May 29 14:06:53 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 30000 | flat time: 0.016753s
Sat May 29 14:06:53 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 20000 | flat time: 0.011120s
Sat May 29 14:06:53 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 20000 | flat time: 0.011121s
Sat May 29 14:06:53 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 20000 | flat time: 0.011101s
Sat May 29 14:06:53 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 40000 | flat time: 0.022386s
Sat May 29 14:06:53 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 70000 | flat time: 0.039130s
Sat May 29 14:06:53 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 70000 | flat time: 0.038983s
Sat May 29 14:06:53 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 50000 | flat time: 0.028081s
Sat May 29 14:06:53 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 10000 | flat time: 0.005639s
Sat May 29 14:06:53 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 30000 | flat time: 0.016945s
Sat May 29 14:06:53 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 80000 | flat time: 0.045036s
Sat May 29 14:06:53 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 70000 | flat time: 0.039522s
Sat May 29 14:06:53 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 40000 | flat time: 0.022462s
Sat May 29 14:06:53 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 30000 | flat time: 0.016887s
Sat May 29 14:06:53 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 40000 | flat time: 0.022515s
Sat May 29 14:06:53 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 70000 | flat time: 0.039483s
Sat May 29 14:06:53 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 20000 | flat time: 0.011264s
Sat May 29 14:06:53 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 20000 | flat time: 0.011248s
Sat May 29 14:06:53 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 100000 | flat time: 0.056427s
Sat May 29 14:06:53 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 60000 | flat time: 0.033467s
Sat May 29 14:06:53 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 30000 | flat time: 0.016658s
Sat May 29 14:06:53 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 40000 | flat time: 0.022243s
Sat May 29 14:06:53 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 70000 | flat time: 0.038967s
