f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.005221 10000 1984 2000.000000
1+1E-0.187942 1+1E-11 0.005385 10000 1960 2000.000000
1+1E-0.546643 1+1E-11 0.005575 10000 1985 2000.000000
1+1E-0.875664 1+1E-11 0.005650 10000 1980 2000.000000
1+1E-1.190478 1+1E-11 0.005696 10000 1967 2000.000000
1+1E-1.498346 1+1E-11 0.005782 10000 1946 2000.000000
1+1E-1.802783 1+1E-11 0.005939 10000 1946 2000.000000
1+1E-2.105512 1+1E-11 0.005764 10000 1921 2000.000000
1+1E-2.407391 1+1E-11 0.005664 10000 1842 2000.000000
1+1E-2.708846 1+1E-11 0.005779 10000 1833 2000.000000
1+1E-3.010088 1+1E-11 0.011278 20000 3646 4000.000000
1+1E-3.311224 1+1E-11 0.011254 20000 3739 4000.000000
1+1E-3.612307 1+1E-11 0.016824 30000 5478 6000.000000
1+1E-3.913363 1+1E-11 0.022512 40000 7366 8000.000000
1+1E-4.214407 1+1E-11 0.022551 40000 7301 8000.000000
1+1E-4.515443 1+1E-11 0.016945 30000 5444 6000.000000
1+1E-4.816477 1+1E-11 0.011325 20000 3610 4000.000000
1+1E-5.117508 1+1E-11 0.016892 30000 5511 6000.000000
1+1E-5.418539 1+1E-11 0.016961 30000 5461 6000.000000
1+1E-5.719570 1+1E-11 0.045182 80000 14448 16000.000000
1+1E-6.020600 1+1E-11 0.067603 120000 21676 24000.000000
1+1E-6.321630 1+1E-11 0.028060 50000 9327 10000.000000
1+1E-6.622660 1+1E-11 0.016857 30000 5491 6000.000000
1+1E-6.923690 1+1E-11 0.039853 70000 12637 14000.000000
1+1E-7.224720 1+1E-11 0.017140 30000 5442 6000.000000
1+1E-7.525750 1+1E-11 0.022703 40000 7308 8000.000000
1+1E-7.826780 1+1E-11 0.011279 20000 3685 4000.000000
1+1E-8.127810 1+1E-11 0.039523 70000 13020 14000.000000
1+1E-8.428840 1+1E-11 0.022575 40000 7217 8000.000000
1+1E-8.729870 1+1E-11 0.011301 20000 3621 4000.000000
1+1E-9.030900 1+1E-11 0.039954 70000 12890 14000.000000
1+1E-9.331930 1+1E-11 0.017018 30000 5454 6000.000000
1+1E-9.632960 1+1E-11 0.016989 30000 5520 6000.000000
1+1E-9.933990 1+1E-11 0.016991 30000 5440 6000.000000
1+1E-10.235020 1+1E-11 0.016942 30000 5403 6000.000000
1+1E-10.536050 1+1E-11 0.073840 130000 23490 26000.000000
1+1E-10.837080 1+1E-11 0.062127 110000 20189 22000.000000
0.769263
