f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.005221 10000 1974 2000.000000
1+1E-0.187942 1+1E-11 0.005359 10000 1969 2000.000000
1+1E-0.546643 1+1E-11 0.005571 10000 1981 2000.000000
1+1E-0.875664 1+1E-11 0.005681 10000 1969 2000.000000
1+1E-1.190478 1+1E-11 0.005668 10000 1950 2000.000000
1+1E-1.498346 1+1E-11 0.005668 10000 1918 2000.000000
1+1E-1.802783 1+1E-11 0.005651 10000 1936 2000.000000
1+1E-2.105512 1+1E-11 0.005618 10000 1891 2000.000000
1+1E-2.407391 1+1E-11 0.011171 20000 3813 4000.000000
1+1E-2.708846 1+1E-11 0.005585 10000 1818 2000.000000
1+1E-3.010088 1+1E-11 0.005569 10000 1815 2000.000000
1+1E-3.311224 1+1E-11 0.005562 10000 1827 2000.000000
1+1E-3.612307 1+1E-11 0.011159 20000 3697 4000.000000
1+1E-3.913363 1+1E-11 0.016749 30000 5405 6000.000000
1+1E-4.214407 1+1E-11 0.011200 20000 3687 4000.000000
1+1E-4.515443 1+1E-11 0.044615 80000 14649 16000.000000
1+1E-4.816477 1+1E-11 0.011100 20000 3612 4000.000000
1+1E-5.117508 1+1E-11 0.016706 30000 5546 6000.000000
1+1E-5.418539 1+1E-11 0.016703 30000 5488 6000.000000
1+1E-5.719570 1+1E-11 0.016734 30000 5531 6000.000000
1+1E-6.020600 1+1E-11 0.011170 20000 3652 4000.000000
1+1E-6.321630 1+1E-11 0.016807 30000 5547 6000.000000
1+1E-6.622660 1+1E-11 0.016797 30000 5431 6000.000000
1+1E-6.923690 1+1E-11 0.022500 40000 7406 8000.000000
1+1E-7.224720 1+1E-11 0.028003 50000 9089 10000.000000
1+1E-7.525750 1+1E-11 0.011199 20000 3635 4000.000000
1+1E-7.826780 1+1E-11 0.016779 30000 5533 6000.000000
1+1E-8.127810 1+1E-11 0.022457 40000 7300 8000.000000
1+1E-8.428840 1+1E-11 0.016800 30000 5421 6000.000000
1+1E-8.729870 1+1E-11 0.016763 30000 5536 6000.000000
1+1E-9.030900 1+1E-11 0.022409 40000 7334 8000.000000
1+1E-9.331930 1+1E-11 0.022381 40000 7218 8000.000000
1+1E-9.632960 1+1E-11 0.028005 50000 9241 10000.000000
1+1E-9.933990 1+1E-11 0.016778 30000 5530 6000.000000
1+1E-10.235020 1+1E-11 0.011241 20000 3660 4000.000000
1+1E-10.536050 1+1E-11 0.011203 20000 3735 4000.000000
1+1E-10.837080 1+1E-11 0.028228 50000 9200 10000.000000
0.537072
