L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:57 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005218s
Sat May 29 14:06:57 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005385s
Sat May 29 14:06:57 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005639s
Sat May 29 14:06:57 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.005717s
Sat May 29 14:06:57 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.005739s
Sat May 29 14:06:57 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.005706s
Sat May 29 14:06:57 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.005690s
Sat May 29 14:06:57 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 20000 | flat time: 0.011367s
Sat May 29 14:06:57 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.005671s
Sat May 29 14:06:57 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.005646s
Sat May 29 14:06:57 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.011250s
Sat May 29 14:06:57 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 20000 | flat time: 0.011209s
Sat May 29 14:06:57 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 10000 | flat time: 0.005623s
Sat May 29 14:06:57 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 30000 | flat time: 0.016821s
Sat May 29 14:06:57 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 50000 | flat time: 0.028268s
Sat May 29 14:06:57 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 20000 | flat time: 0.011311s
Sat May 29 14:06:57 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 20000 | flat time: 0.011276s
Sat May 29 14:06:57 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 20000 | flat time: 0.011316s
Sat May 29 14:06:57 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 30000 | flat time: 0.016929s
Sat May 29 14:06:57 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 20000 | flat time: 0.011304s
Sat May 29 14:06:57 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 40000 | flat time: 0.022597s
Sat May 29 14:06:57 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 30000 | flat time: 0.016892s
Sat May 29 14:06:57 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 30000 | flat time: 0.016889s
Sat May 29 14:06:57 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 70000 | flat time: 0.039314s
Sat May 29 14:06:57 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 20000 | flat time: 0.011216s
Sat May 29 14:06:57 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 20000 | flat time: 0.011259s
Sat May 29 14:06:57 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 40000 | flat time: 0.022398s
Sat May 29 14:06:57 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 20000 | flat time: 0.011219s
Sat May 29 14:06:57 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 40000 | flat time: 0.022574s
Sat May 29 14:06:57 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 50000 | flat time: 0.029171s
Sat May 29 14:06:57 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 40000 | flat time: 0.022970s
Sat May 29 14:06:57 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 100000 | flat time: 0.075623s
Sat May 29 14:06:57 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 50000 | flat time: 0.028265s
Sat May 29 14:06:57 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 30000 | flat time: 0.016772s
Sat May 29 14:06:57 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 190000 | flat time: 0.106341s
Sat May 29 14:06:57 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 60000 | flat time: 0.033455s
Sat May 29 14:06:57 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 20000 | flat time: 0.011128s
