L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:07:14 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005204s
Sat May 29 14:07:14 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005331s
Sat May 29 14:07:14 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005555s
Sat May 29 14:07:14 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.005709s
Sat May 29 14:07:14 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.005762s
Sat May 29 14:07:14 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.005706s
Sat May 29 14:07:14 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.005695s
Sat May 29 14:07:14 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.005643s
Sat May 29 14:07:14 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 20000 | flat time: 0.011311s
Sat May 29 14:07:14 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.005602s
Sat May 29 14:07:14 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 30000 | flat time: 0.016871s
Sat May 29 14:07:14 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 10000 | flat time: 0.005611s
Sat May 29 14:07:14 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 40000 | flat time: 0.022453s
Sat May 29 14:07:14 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 30000 | flat time: 0.016733s
Sat May 29 14:07:14 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 60000 | flat time: 0.033504s
Sat May 29 14:07:14 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 20000 | flat time: 0.011153s
Sat May 29 14:07:14 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 30000 | flat time: 0.016855s
Sat May 29 14:07:14 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 50000 | flat time: 0.027992s
Sat May 29 14:07:14 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 30000 | flat time: 0.016793s
Sat May 29 14:07:14 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 20000 | flat time: 0.011282s
Sat May 29 14:07:14 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 30000 | flat time: 0.016853s
Sat May 29 14:07:14 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 20000 | flat time: 0.011235s
Sat May 29 14:07:14 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 20000 | flat time: 0.011308s
Sat May 29 14:07:14 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 50000 | flat time: 0.028211s
Sat May 29 14:07:14 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 20000 | flat time: 0.011275s
Sat May 29 14:07:15 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 30000 | flat time: 0.016893s
Sat May 29 14:07:15 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 30000 | flat time: 0.016893s
Sat May 29 14:07:15 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 20000 | flat time: 0.011244s
Sat May 29 14:07:15 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 30000 | flat time: 0.016924s
Sat May 29 14:07:15 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 20000 | flat time: 0.011450s
Sat May 29 14:07:15 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 30000 | flat time: 0.016834s
Sat May 29 14:07:15 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 20000 | flat time: 0.011244s
Sat May 29 14:07:15 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 20000 | flat time: 0.011236s
Sat May 29 14:07:15 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 50000 | flat time: 0.028147s
Sat May 29 14:07:15 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 20000 | flat time: 0.011119s
Sat May 29 14:07:15 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 20000 | flat time: 0.011236s
Sat May 29 14:07:15 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 40000 | flat time: 0.022453s
