L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:49 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005230s
Sat May 29 14:06:49 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005355s
Sat May 29 14:06:49 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005590s
Sat May 29 14:06:49 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.005679s
Sat May 29 14:06:49 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.005699s
Sat May 29 14:06:49 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.005728s
Sat May 29 14:06:49 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.005662s
Sat May 29 14:06:49 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.005688s
Sat May 29 14:06:49 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.005651s
Sat May 29 14:06:49 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.005682s
Sat May 29 14:06:49 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.011221s
Sat May 29 14:06:49 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 30000 | flat time: 0.016849s
Sat May 29 14:06:49 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 40000 | flat time: 0.022386s
Sat May 29 14:06:49 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 20000 | flat time: 0.011167s
Sat May 29 14:06:49 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 60000 | flat time: 0.033625s
Sat May 29 14:06:49 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 20000 | flat time: 0.011151s
Sat May 29 14:06:49 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 60000 | flat time: 0.033823s
Sat May 29 14:06:49 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 40000 | flat time: 0.022597s
Sat May 29 14:06:49 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 30000 | flat time: 0.016947s
Sat May 29 14:06:49 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 30000 | flat time: 0.016869s
Sat May 29 14:06:49 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 30000 | flat time: 0.016950s
Sat May 29 14:06:49 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 30000 | flat time: 0.016956s
Sat May 29 14:06:49 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 70000 | flat time: 0.039697s
Sat May 29 14:06:49 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 30000 | flat time: 0.017166s
Sat May 29 14:06:49 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 10000 | flat time: 0.005883s
Sat May 29 14:06:49 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 60000 | flat time: 0.033850s
Sat May 29 14:06:49 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 40000 | flat time: 0.022857s
Sat May 29 14:06:49 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 30000 | flat time: 0.016859s
Sat May 29 14:06:49 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 30000 | flat time: 0.016689s
Sat May 29 14:06:49 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 30000 | flat time: 0.016774s
Sat May 29 14:06:49 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 40000 | flat time: 0.022369s
Sat May 29 14:06:49 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 40000 | flat time: 0.022404s
Sat May 29 14:06:50 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 40000 | flat time: 0.022462s
Sat May 29 14:06:50 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 30000 | flat time: 0.016802s
Sat May 29 14:06:50 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 60000 | flat time: 0.033954s
Sat May 29 14:06:50 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 30000 | flat time: 0.016822s
Sat May 29 14:06:50 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 40000 | flat time: 0.022440s
