L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:33 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005303s
Sat May 29 14:06:33 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005548s
Sat May 29 14:06:33 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.006082s
Sat May 29 14:06:33 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.005727s
Sat May 29 14:06:33 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.005778s
Sat May 29 14:06:33 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.005805s
Sat May 29 14:06:33 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.005757s
Sat May 29 14:06:33 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.005776s
Sat May 29 14:06:33 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.005666s
Sat May 29 14:06:33 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 20000 | flat time: 0.011409s
Sat May 29 14:06:33 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.011440s
Sat May 29 14:06:33 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 30000 | flat time: 0.017175s
Sat May 29 14:06:33 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 20000 | flat time: 0.011443s
Sat May 29 14:06:33 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 30000 | flat time: 0.017126s
Sat May 29 14:06:33 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 20000 | flat time: 0.011605s
Sat May 29 14:06:33 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 30000 | flat time: 0.020977s
Sat May 29 14:06:33 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 50000 | flat time: 0.030465s
Sat May 29 14:06:33 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 40000 | flat time: 0.023717s
Sat May 29 14:06:33 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 20000 | flat time: 0.011851s
Sat May 29 14:06:33 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 40000 | flat time: 0.023630s
Sat May 29 14:06:33 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 30000 | flat time: 0.018013s
Sat May 29 14:06:33 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 20000 | flat time: 0.011740s
Sat May 29 14:06:33 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 30000 | flat time: 0.017860s
Sat May 29 14:06:33 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 40000 | flat time: 0.023672s
Sat May 29 14:06:33 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 40000 | flat time: 0.023404s
Sat May 29 14:06:33 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 10000 | flat time: 0.006008s
Sat May 29 14:06:33 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 100000 | flat time: 0.057909s
Sat May 29 14:06:33 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 30000 | flat time: 0.017124s
Sat May 29 14:06:33 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 30000 | flat time: 0.017203s
Sat May 29 14:06:33 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 30000 | flat time: 0.017569s
Sat May 29 14:06:34 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 30000 | flat time: 0.018317s
Sat May 29 14:06:34 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 50000 | flat time: 0.029629s
Sat May 29 14:06:34 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 40000 | flat time: 0.023750s
Sat May 29 14:06:34 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 20000 | flat time: 0.011927s
Sat May 29 14:06:34 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 30000 | flat time: 0.017671s
Sat May 29 14:06:34 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 140000 | flat time: 0.082634s
Sat May 29 14:06:34 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 10000 | flat time: 0.005976s
