L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:07:26 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005354s
Sat May 29 14:07:26 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005583s
Sat May 29 14:07:26 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005735s
Sat May 29 14:07:26 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.005779s
Sat May 29 14:07:26 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.005795s
Sat May 29 14:07:26 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.005831s
Sat May 29 14:07:26 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.005852s
Sat May 29 14:07:26 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.005974s
Sat May 29 14:07:26 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.005822s
Sat May 29 14:07:26 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.005796s
Sat May 29 14:07:26 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.011586s
Sat May 29 14:07:26 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 20000 | flat time: 0.011740s
Sat May 29 14:07:26 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 40000 | flat time: 0.023239s
Sat May 29 14:07:26 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 20000 | flat time: 0.011574s
Sat May 29 14:07:26 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 50000 | flat time: 0.028954s
Sat May 29 14:07:26 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 40000 | flat time: 0.022982s
Sat May 29 14:07:26 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 30000 | flat time: 0.017552s
Sat May 29 14:07:26 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 60000 | flat time: 0.038370s
Sat May 29 14:07:26 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 30000 | flat time: 0.018386s
Sat May 29 14:07:26 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 20000 | flat time: 0.012203s
Sat May 29 14:07:26 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 70000 | flat time: 0.041687s
Sat May 29 14:07:26 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 40000 | flat time: 0.023740s
Sat May 29 14:07:26 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 30000 | flat time: 0.018039s
Sat May 29 14:07:26 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 110000 | flat time: 0.066167s
Sat May 29 14:07:26 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 80000 | flat time: 0.048115s
Sat May 29 14:07:26 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 80000 | flat time: 0.045520s
Sat May 29 14:07:26 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 110000 | flat time: 0.062120s
Sat May 29 14:07:26 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 30000 | flat time: 0.017091s
Sat May 29 14:07:26 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 50000 | flat time: 0.028499s
Sat May 29 14:07:26 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 20000 | flat time: 0.011431s
Sat May 29 14:07:26 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 40000 | flat time: 0.022885s
Sat May 29 14:07:26 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 60000 | flat time: 0.033853s
Sat May 29 14:07:27 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 100000 | flat time: 0.056443s
Sat May 29 14:07:27 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 40000 | flat time: 0.022989s
Sat May 29 14:07:27 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 100000 | flat time: 0.058268s
Sat May 29 14:07:27 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 50000 | flat time: 0.029419s
Sat May 29 14:07:27 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 120000 | flat time: 0.071123s
