run: 88 | L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:33:15 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.007041s
Fri Jun 18 15:33:15 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.007261s
Fri Jun 18 15:33:15 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.007577s
Fri Jun 18 15:33:15 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.007815s
Fri Jun 18 15:33:15 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.007857s
Fri Jun 18 15:33:15 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.007723s
Fri Jun 18 15:33:15 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.007717s
Fri Jun 18 15:33:15 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.007729s
Fri Jun 18 15:33:15 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.007554s
Fri Jun 18 15:33:15 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 20000 | flat time: 0.015182s
Fri Jun 18 15:33:15 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.014289s
Fri Jun 18 15:33:15 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 10000 | flat time: 0.006942s
Fri Jun 18 15:33:15 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 30000 | flat time: 0.020819s
Fri Jun 18 15:33:15 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 20000 | flat time: 0.013881s
Fri Jun 18 15:33:15 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 20000 | flat time: 0.013895s
Fri Jun 18 15:33:15 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 10000 | flat time: 0.006972s
Fri Jun 18 15:33:15 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 50000 | flat time: 0.035700s
Fri Jun 18 15:33:16 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 30000 | flat time: 0.022614s
Fri Jun 18 15:33:16 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 40000 | flat time: 0.030294s
Fri Jun 18 15:33:16 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 30000 | flat time: 0.022752s
Fri Jun 18 15:33:16 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 20000 | flat time: 0.015201s
Fri Jun 18 15:33:16 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 30000 | flat time: 0.022416s
Fri Jun 18 15:33:16 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 20000 | flat time: 0.013926s
Fri Jun 18 15:33:16 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 30000 | flat time: 0.020854s
Fri Jun 18 15:33:16 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 120000 | flat time: 0.083658s
Fri Jun 18 15:33:16 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 20000 | flat time: 0.014129s
Fri Jun 18 15:33:16 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 20000 | flat time: 0.015186s
Fri Jun 18 15:33:16 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 50000 | flat time: 0.037796s
Fri Jun 18 15:33:16 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 30000 | flat time: 0.022172s
Fri Jun 18 15:33:16 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 60000 | flat time: 0.041489s
Fri Jun 18 15:33:16 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 30000 | flat time: 0.020783s
Fri Jun 18 15:33:16 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 30000 | flat time: 0.020860s
Fri Jun 18 15:33:16 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 40000 | flat time: 0.028027s
Fri Jun 18 15:33:16 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 20000 | flat time: 0.013852s
Fri Jun 18 15:33:16 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 30000 | flat time: 0.022453s
Fri Jun 18 15:33:16 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 30000 | flat time: 0.022789s
Fri Jun 18 15:33:16 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 20000 | flat time: 0.015149s
