f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.007012 10000 1921 2000.000000
1+1E-0.187942 1+1E-11 0.007235 10000 1978 2000.000000
1+1E-0.546643 1+1E-11 0.007700 10000 1983 2000.000000
1+1E-0.875664 1+1E-11 0.007771 10000 1977 2000.000000
1+1E-1.190478 1+1E-11 0.007850 10000 1936 2000.000000
1+1E-1.498346 1+1E-11 0.007751 10000 1957 2000.000000
1+1E-1.802783 1+1E-11 0.007764 10000 1899 2000.000000
1+1E-2.105512 1+1E-11 0.007708 10000 1888 2000.000000
1+1E-2.407391 1+1E-11 0.007694 10000 1876 2000.000000
1+1E-2.708846 1+1E-11 0.007687 10000 1822 2000.000000
1+1E-3.010088 1+1E-11 0.022973 30000 5434 6000.000000
1+1E-3.311224 1+1E-11 0.015163 20000 3621 4000.000000
1+1E-3.612307 1+1E-11 0.015150 20000 3670 4000.000000
1+1E-3.913363 1+1E-11 0.014223 20000 3719 4000.000000
1+1E-4.214407 1+1E-11 0.021037 30000 5507 6000.000000
1+1E-4.515443 1+1E-11 0.006923 10000 1810 2000.000000
1+1E-4.816477 1+1E-11 0.013849 20000 3606 4000.000000
1+1E-5.117508 1+1E-11 0.021056 30000 5571 6000.000000
1+1E-5.418539 1+1E-11 0.022687 30000 5557 6000.000000
1+1E-5.719570 1+1E-11 0.022706 30000 5577 6000.000000
1+1E-6.020600 1+1E-11 0.007582 10000 1829 2000.000000
1+1E-6.321630 1+1E-11 0.007749 10000 1801 2000.000000
1+1E-6.622660 1+1E-11 0.030696 40000 7413 8000.000000
1+1E-6.923690 1+1E-11 0.015499 20000 3610 4000.000000
1+1E-7.224720 1+1E-11 0.015130 20000 3659 4000.000000
1+1E-7.525750 1+1E-11 0.039069 50000 9518 10000.000000
1+1E-7.826780 1+1E-11 0.015545 20000 3610 4000.000000
1+1E-8.127810 1+1E-11 0.030728 40000 7239 8000.000000
1+1E-8.428840 1+1E-11 0.038126 50000 9343 10000.000000
1+1E-8.729870 1+1E-11 0.030484 40000 7334 8000.000000
1+1E-9.030900 1+1E-11 0.015019 20000 3633 4000.000000
1+1E-9.331930 1+1E-11 0.015176 20000 3604 4000.000000
1+1E-9.632960 1+1E-11 0.029415 40000 7463 8000.000000
1+1E-9.933990 1+1E-11 0.035929 50000 9327 10000.000000
1+1E-10.235020 1+1E-11 0.015132 20000 3620 4000.000000
1+1E-10.536050 1+1E-11 0.022501 30000 5517 6000.000000
1+1E-10.837080 1+1E-11 0.022673 30000 5537 6000.000000
0.638882
