run: 94 | L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:33:21 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.006475s
Fri Jun 18 15:33:21 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.006720s
Fri Jun 18 15:33:21 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.007068s
Fri Jun 18 15:33:21 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.007304s
Fri Jun 18 15:33:21 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.007631s
Fri Jun 18 15:33:21 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.007627s
Fri Jun 18 15:33:21 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.007624s
Fri Jun 18 15:33:21 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.007622s
Fri Jun 18 15:33:21 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.007563s
Fri Jun 18 15:33:21 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.007734s
Fri Jun 18 15:33:21 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.015247s
Fri Jun 18 15:33:21 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 20000 | flat time: 0.015229s
Fri Jun 18 15:33:21 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 30000 | flat time: 0.022735s
Fri Jun 18 15:33:21 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 30000 | flat time: 0.022305s
Fri Jun 18 15:33:21 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 20000 | flat time: 0.013857s
Fri Jun 18 15:33:21 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 20000 | flat time: 0.013810s
Fri Jun 18 15:33:21 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 20000 | flat time: 0.013880s
Fri Jun 18 15:33:21 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 20000 | flat time: 0.013919s
Fri Jun 18 15:33:21 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 20000 | flat time: 0.013941s
Fri Jun 18 15:33:21 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 20000 | flat time: 0.014003s
Fri Jun 18 15:33:21 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 30000 | flat time: 0.021109s
Fri Jun 18 15:33:21 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 30000 | flat time: 0.022585s
Fri Jun 18 15:33:21 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 100000 | flat time: 0.076393s
Fri Jun 18 15:33:21 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 30000 | flat time: 0.021894s
Fri Jun 18 15:33:21 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 30000 | flat time: 0.020797s
Fri Jun 18 15:33:21 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 60000 | flat time: 0.041691s
Fri Jun 18 15:33:21 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 40000 | flat time: 0.028046s
Fri Jun 18 15:33:21 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 30000 | flat time: 0.021165s
Fri Jun 18 15:33:21 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 20000 | flat time: 0.015198s
Fri Jun 18 15:33:21 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 40000 | flat time: 0.030572s
Fri Jun 18 15:33:21 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 20000 | flat time: 0.015220s
Fri Jun 18 15:33:21 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 20000 | flat time: 0.015200s
Fri Jun 18 15:33:21 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 40000 | flat time: 0.030155s
Fri Jun 18 15:33:21 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 70000 | flat time: 0.049246s
Fri Jun 18 15:33:21 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 30000 | flat time: 0.021166s
Fri Jun 18 15:33:21 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 50000 | flat time: 0.034849s
Fri Jun 18 15:33:21 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 20000 | flat time: 0.014556s
