f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.006641 10000 1946 2000.000000
1+1E-0.187942 1+1E-11 0.006621 10000 1975 2000.000000
1+1E-0.546643 1+1E-11 0.006864 10000 1977 2000.000000
1+1E-0.875664 1+1E-11 0.007039 10000 1973 2000.000000
1+1E-1.190478 1+1E-11 0.007097 10000 1975 2000.000000
1+1E-1.498346 1+1E-11 0.007504 10000 1958 2000.000000
1+1E-1.802783 1+1E-11 0.007684 10000 1950 2000.000000
1+1E-2.105512 1+1E-11 0.007595 10000 1873 2000.000000
1+1E-2.407391 1+1E-11 0.015117 20000 3713 4000.000000
1+1E-2.708846 1+1E-11 0.007628 10000 1833 2000.000000
1+1E-3.010088 1+1E-11 0.015171 20000 3704 4000.000000
1+1E-3.311224 1+1E-11 0.015135 20000 3667 4000.000000
1+1E-3.612307 1+1E-11 0.023013 30000 5560 6000.000000
1+1E-3.913363 1+1E-11 0.030226 40000 7352 8000.000000
1+1E-4.214407 1+1E-11 0.015304 20000 3636 4000.000000
1+1E-4.515443 1+1E-11 0.038535 50000 9153 10000.000000
1+1E-4.816477 1+1E-11 0.022734 30000 5411 6000.000000
1+1E-5.117508 1+1E-11 0.022774 30000 5448 6000.000000
1+1E-5.418539 1+1E-11 0.037998 50000 9087 10000.000000
1+1E-5.719570 1+1E-11 0.052756 70000 12729 14000.000000
1+1E-6.020600 1+1E-11 0.030179 40000 7218 8000.000000
1+1E-6.321630 1+1E-11 0.022923 30000 5410 6000.000000
1+1E-6.622660 1+1E-11 0.037845 50000 9189 10000.000000
1+1E-6.923690 1+1E-11 0.060510 80000 14475 16000.000000
1+1E-7.224720 1+1E-11 0.022596 30000 5489 6000.000000
1+1E-7.525750 1+1E-11 0.022739 30000 5489 6000.000000
1+1E-7.826780 1+1E-11 0.022840 30000 5430 6000.000000
1+1E-8.127810 1+1E-11 0.045419 60000 10932 12000.000000
1+1E-8.428840 1+1E-11 0.030415 40000 7351 8000.000000
1+1E-8.729870 1+1E-11 0.022751 30000 5534 6000.000000
1+1E-9.030900 1+1E-11 0.036397 50000 9168 10000.000000
1+1E-9.331930 1+1E-11 0.028037 40000 7296 8000.000000
1+1E-9.632960 1+1E-11 0.052945 70000 12946 14000.000000
1+1E-9.933990 1+1E-11 0.022812 30000 5482 6000.000000
1+1E-10.235020 1+1E-11 0.022851 30000 5500 6000.000000
1+1E-10.536050 1+1E-11 0.037106 50000 9112 10000.000000
1+1E-10.837080 1+1E-11 0.013936 20000 3712 4000.000000
0.886111
