run: 3 | L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:32:06 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.006466s
Fri Jun 18 15:32:06 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.006694s
Fri Jun 18 15:32:06 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.007245s
Fri Jun 18 15:32:06 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.007768s
Fri Jun 18 15:32:06 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.007792s
Fri Jun 18 15:32:06 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.007877s
Fri Jun 18 15:32:06 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.007782s
Fri Jun 18 15:32:06 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.007709s
Fri Jun 18 15:32:06 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.007673s
Fri Jun 18 15:32:06 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.007675s
Fri Jun 18 15:32:06 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.015407s
Fri Jun 18 15:32:06 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 30000 | flat time: 0.022868s
Fri Jun 18 15:32:06 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 20000 | flat time: 0.015226s
Fri Jun 18 15:32:06 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 30000 | flat time: 0.022699s
Fri Jun 18 15:32:06 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 30000 | flat time: 0.021746s
Fri Jun 18 15:32:06 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 60000 | flat time: 0.043521s
Fri Jun 18 15:32:06 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 150000 | flat time: 0.114081s
Fri Jun 18 15:32:06 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 20000 | flat time: 0.015215s
Fri Jun 18 15:32:06 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 30000 | flat time: 0.022571s
Fri Jun 18 15:32:06 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 30000 | flat time: 0.021867s
Fri Jun 18 15:32:06 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 40000 | flat time: 0.027650s
Fri Jun 18 15:32:06 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 60000 | flat time: 0.043300s
Fri Jun 18 15:32:06 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 60000 | flat time: 0.045336s
Fri Jun 18 15:32:06 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 30000 | flat time: 0.022784s
Fri Jun 18 15:32:06 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 50000 | flat time: 0.038077s
Fri Jun 18 15:32:06 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 30000 | flat time: 0.023158s
Fri Jun 18 15:32:06 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 30000 | flat time: 0.022891s
Fri Jun 18 15:32:06 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 40000 | flat time: 0.031018s
Fri Jun 18 15:32:06 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 20000 | flat time: 0.015508s
Fri Jun 18 15:32:06 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 90000 | flat time: 0.069471s
Fri Jun 18 15:32:06 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 10000 | flat time: 0.007527s
Fri Jun 18 15:32:06 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 40000 | flat time: 0.030195s
Fri Jun 18 15:32:06 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 20000 | flat time: 0.015633s
Fri Jun 18 15:32:06 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 50000 | flat time: 0.039186s
Fri Jun 18 15:32:06 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 20000 | flat time: 0.017159s
Fri Jun 18 15:32:06 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 40000 | flat time: 0.033345s
Fri Jun 18 15:32:06 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 30000 | flat time: 0.025268s
