run: 1 | L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:32:04 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005987s
Fri Jun 18 15:32:04 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.006213s
Fri Jun 18 15:32:04 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.006450s
Fri Jun 18 15:32:04 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.006692s
Fri Jun 18 15:32:04 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.007285s
Fri Jun 18 15:32:04 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.007078s
Fri Jun 18 15:32:04 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.007144s
Fri Jun 18 15:32:04 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.006992s
Fri Jun 18 15:32:04 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.006975s
Fri Jun 18 15:32:04 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.007616s
Fri Jun 18 15:32:04 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.015246s
Fri Jun 18 15:32:04 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 20000 | flat time: 0.015217s
Fri Jun 18 15:32:04 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 30000 | flat time: 0.023203s
Fri Jun 18 15:32:04 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 40000 | flat time: 0.032397s
Fri Jun 18 15:32:04 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 40000 | flat time: 0.032580s
Fri Jun 18 15:32:04 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 30000 | flat time: 0.023991s
Fri Jun 18 15:32:04 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 20000 | flat time: 0.015441s
Fri Jun 18 15:32:04 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 20000 | flat time: 0.016578s
Fri Jun 18 15:32:04 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 130000 | flat time: 0.101014s
Fri Jun 18 15:32:04 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 40000 | flat time: 0.030153s
Fri Jun 18 15:32:04 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 30000 | flat time: 0.022123s
Fri Jun 18 15:32:04 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 60000 | flat time: 0.044099s
Fri Jun 18 15:32:04 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 20000 | flat time: 0.015008s
Fri Jun 18 15:32:04 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 50000 | flat time: 0.038072s
Fri Jun 18 15:32:04 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 40000 | flat time: 0.030371s
Fri Jun 18 15:32:04 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 20000 | flat time: 0.015161s
Fri Jun 18 15:32:04 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 30000 | flat time: 0.022609s
Fri Jun 18 15:32:04 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 20000 | flat time: 0.013892s
Fri Jun 18 15:32:04 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 30000 | flat time: 0.021127s
Fri Jun 18 15:32:04 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 20000 | flat time: 0.013972s
Fri Jun 18 15:32:04 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 50000 | flat time: 0.035918s
Fri Jun 18 15:32:05 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 20000 | flat time: 0.015466s
Fri Jun 18 15:32:05 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 40000 | flat time: 0.030707s
Fri Jun 18 15:32:05 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 40000 | flat time: 0.030570s
Fri Jun 18 15:32:05 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 50000 | flat time: 0.037870s
Fri Jun 18 15:32:05 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 20000 | flat time: 0.015259s
Fri Jun 18 15:32:05 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 40000 | flat time: 0.030664s
