run: 73 | L: 4 | f_final: 1+1E-11 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:33:02 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.006453s
Fri Jun 18 15:33:02 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.006683s
Fri Jun 18 15:33:02 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.006986s
Fri Jun 18 15:33:02 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.007219s
Fri Jun 18 15:33:02 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.007186s
Fri Jun 18 15:33:02 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.007137s
Fri Jun 18 15:33:02 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.007122s
Fri Jun 18 15:33:02 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.007063s
Fri Jun 18 15:33:02 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.007098s
Fri Jun 18 15:33:02 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.007122s
Fri Jun 18 15:33:02 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 20000 | flat time: 0.014598s
Fri Jun 18 15:33:02 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 30000 | flat time: 0.022996s
Fri Jun 18 15:33:02 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 20000 | flat time: 0.015317s
Fri Jun 18 15:33:02 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 30000 | flat time: 0.022917s
Fri Jun 18 15:33:02 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 20000 | flat time: 0.015173s
Fri Jun 18 15:33:02 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 20000 | flat time: 0.015275s
Fri Jun 18 15:33:02 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 80000 | flat time: 0.058909s
Fri Jun 18 15:33:02 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 30000 | flat time: 0.020986s
Fri Jun 18 15:33:02 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 40000 | flat time: 0.027854s
Fri Jun 18 15:33:02 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 20000 | flat time: 0.014197s
Fri Jun 18 15:33:02 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 30000 | flat time: 0.021669s
Fri Jun 18 15:33:02 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 180000 | flat time: 0.132680s
Fri Jun 18 15:33:02 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 10000 | flat time: 0.006948s
Fri Jun 18 15:33:02 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 20000 | flat time: 0.013947s
Fri Jun 18 15:33:03 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 60000 | flat time: 0.042212s
Fri Jun 18 15:33:03 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 80000 | flat time: 0.058415s
Fri Jun 18 15:33:03 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 60000 | flat time: 0.046085s
Fri Jun 18 15:33:03 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 80000 | flat time: 0.057418s
Fri Jun 18 15:33:03 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 40000 | flat time: 0.027961s
Fri Jun 18 15:33:03 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 20000 | flat time: 0.013982s
Fri Jun 18 15:33:03 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 20000 | flat time: 0.014016s
Fri Jun 18 15:33:03 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 50000 | flat time: 0.037940s
Fri Jun 18 15:33:03 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 90000 | flat time: 0.067569s
Fri Jun 18 15:33:03 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 50000 | flat time: 0.036322s
Fri Jun 18 15:33:03 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 50000 | flat time: 0.034973s
Fri Jun 18 15:33:03 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 30000 | flat time: 0.020909s
Fri Jun 18 15:33:03 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 30000 | flat time: 0.020788s
