f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.005338 10000 1950 2000.000000
1+1E-0.187942 1+1E-7 0.005497 10000 1971 2000.000000
1+1E-0.546643 1+1E-7 0.005748 10000 1985 2000.000000
1+1E-0.875664 1+1E-7 0.005852 10000 1968 2000.000000
1+1E-1.190478 1+1E-7 0.005876 10000 1961 2000.000000
1+1E-1.498346 1+1E-7 0.005860 10000 1945 2000.000000
1+1E-1.802783 1+1E-7 0.005817 10000 1952 2000.000000
1+1E-2.105512 1+1E-7 0.011561 20000 3857 4000.000000
1+1E-2.407391 1+1E-7 0.005729 10000 1929 2000.000000
1+1E-2.708846 1+1E-7 0.011526 20000 3828 4000.000000
1+1E-3.010088 1+1E-7 0.017289 30000 5792 6000.000000
1+1E-3.311224 1+1E-7 0.011637 20000 3809 4000.000000
1+1E-3.612307 1+1E-7 0.041480 70000 13375 14000.000000
1+1E-3.913363 1+1E-7 0.046953 80000 15282 16000.000000
1+1E-4.214407 1+1E-7 0.040633 70000 13347 14000.000000
1+1E-4.515443 1+1E-7 0.069074 120000 23000 24000.000000
1+1E-4.816477 1+1E-7 0.082408 140000 26602 28000.000000
1+1E-5.117508 1+1E-7 0.097785 170000 32550 34000.000000
1+1E-5.418539 1+1E-7 0.046890 80000 15478 16000.000000
1+1E-5.719570 1+1E-7 0.070812 120000 22827 24000.000000
1+1E-6.020600 1+1E-7 0.210969 360000 68890 72000.000000
1+1E-6.321630 1+1E-7 0.069140 120000 22962 24000.000000
1+1E-6.622660 1+1E-7 0.047063 80000 15208 16000.000000
1+1E-6.923690 1+1E-7 0.163148 280000 53484 56000.000000
1.08428
