run: 24 | L: 4 | f_final: 1+1E-7 | flatness: 95 | dim: 2D | lattice: SS
Fri Jun 18 15:21:28 2021 | f: 1+1E0.235094/1+1E-7 | sweeps: 10000 | flat time: 0.005756s
Fri Jun 18 15:21:28 2021 | f: 1+1E-0.187942/1+1E-7 | sweeps: 10000 | flat time: 0.005697s
Fri Jun 18 15:21:28 2021 | f: 1+1E-0.546643/1+1E-7 | sweeps: 10000 | flat time: 0.005802s
Fri Jun 18 15:21:28 2021 | f: 1+1E-0.875664/1+1E-7 | sweeps: 10000 | flat time: 0.005900s
Fri Jun 18 15:21:28 2021 | f: 1+1E-1.190478/1+1E-7 | sweeps: 10000 | flat time: 0.005930s
Fri Jun 18 15:21:28 2021 | f: 1+1E-1.498346/1+1E-7 | sweeps: 10000 | flat time: 0.006102s
Fri Jun 18 15:21:28 2021 | f: 1+1E-1.802783/1+1E-7 | sweeps: 20000 | flat time: 0.012115s
Fri Jun 18 15:21:28 2021 | f: 1+1E-2.105512/1+1E-7 | sweeps: 20000 | flat time: 0.011924s
Fri Jun 18 15:21:28 2021 | f: 1+1E-2.407391/1+1E-7 | sweeps: 30000 | flat time: 0.017890s
Fri Jun 18 15:21:28 2021 | f: 1+1E-2.708846/1+1E-7 | sweeps: 20000 | flat time: 0.011881s
Fri Jun 18 15:21:28 2021 | f: 1+1E-3.010088/1+1E-7 | sweeps: 20000 | flat time: 0.011778s
Fri Jun 18 15:21:28 2021 | f: 1+1E-3.311224/1+1E-7 | sweeps: 70000 | flat time: 0.040355s
Fri Jun 18 15:21:28 2021 | f: 1+1E-3.612307/1+1E-7 | sweeps: 70000 | flat time: 0.041277s
Fri Jun 18 15:21:28 2021 | f: 1+1E-3.913363/1+1E-7 | sweeps: 70000 | flat time: 0.041479s
Fri Jun 18 15:21:28 2021 | f: 1+1E-4.214407/1+1E-7 | sweeps: 60000 | flat time: 0.035657s
Fri Jun 18 15:21:28 2021 | f: 1+1E-4.515443/1+1E-7 | sweeps: 270000 | flat time: 0.160308s
Fri Jun 18 15:21:28 2021 | f: 1+1E-4.816477/1+1E-7 | sweeps: 160000 | flat time: 0.092107s
Fri Jun 18 15:21:29 2021 | f: 1+1E-5.117508/1+1E-7 | sweeps: 270000 | flat time: 0.158743s
Fri Jun 18 15:21:29 2021 | f: 1+1E-5.418539/1+1E-7 | sweeps: 60000 | flat time: 0.034576s
Fri Jun 18 15:21:29 2021 | f: 1+1E-5.719570/1+1E-7 | sweeps: 140000 | flat time: 0.081522s
Fri Jun 18 15:21:29 2021 | f: 1+1E-6.020600/1+1E-7 | sweeps: 140000 | flat time: 0.082445s
Fri Jun 18 15:21:29 2021 | f: 1+1E-6.321630/1+1E-7 | sweeps: 50000 | flat time: 0.028884s
Fri Jun 18 15:21:29 2021 | f: 1+1E-6.622660/1+1E-7 | sweeps: 260000 | flat time: 0.154786s
Fri Jun 18 15:21:29 2021 | f: 1+1E-6.923690/1+1E-7 | sweeps: 570000 | flat time: 0.335423s
