run: 99 | L: 4 | f_final: 1+1E-7 | flatness: 95 | dim: 2D | lattice: SS
Fri Jun 18 15:22:41 2021 | f: 1+1E0.235094/1+1E-7 | sweeps: 10000 | flat time: 0.005431s
Fri Jun 18 15:22:41 2021 | f: 1+1E-0.187942/1+1E-7 | sweeps: 10000 | flat time: 0.005569s
Fri Jun 18 15:22:41 2021 | f: 1+1E-0.546643/1+1E-7 | sweeps: 10000 | flat time: 0.005769s
Fri Jun 18 15:22:41 2021 | f: 1+1E-0.875664/1+1E-7 | sweeps: 10000 | flat time: 0.005930s
Fri Jun 18 15:22:41 2021 | f: 1+1E-1.190478/1+1E-7 | sweeps: 10000 | flat time: 0.005911s
Fri Jun 18 15:22:41 2021 | f: 1+1E-1.498346/1+1E-7 | sweeps: 10000 | flat time: 0.006001s
Fri Jun 18 15:22:41 2021 | f: 1+1E-1.802783/1+1E-7 | sweeps: 10000 | flat time: 0.005956s
Fri Jun 18 15:22:41 2021 | f: 1+1E-2.105512/1+1E-7 | sweeps: 20000 | flat time: 0.011827s
Fri Jun 18 15:22:41 2021 | f: 1+1E-2.407391/1+1E-7 | sweeps: 20000 | flat time: 0.011849s
Fri Jun 18 15:22:41 2021 | f: 1+1E-2.708846/1+1E-7 | sweeps: 20000 | flat time: 0.011920s
Fri Jun 18 15:22:41 2021 | f: 1+1E-3.010088/1+1E-7 | sweeps: 40000 | flat time: 0.023129s
Fri Jun 18 15:22:41 2021 | f: 1+1E-3.311224/1+1E-7 | sweeps: 50000 | flat time: 0.028811s
Fri Jun 18 15:22:41 2021 | f: 1+1E-3.612307/1+1E-7 | sweeps: 60000 | flat time: 0.034414s
Fri Jun 18 15:22:41 2021 | f: 1+1E-3.913363/1+1E-7 | sweeps: 100000 | flat time: 0.059305s
Fri Jun 18 15:22:41 2021 | f: 1+1E-4.214407/1+1E-7 | sweeps: 90000 | flat time: 0.053247s
Fri Jun 18 15:22:41 2021 | f: 1+1E-4.515443/1+1E-7 | sweeps: 190000 | flat time: 0.110090s
Fri Jun 18 15:22:42 2021 | f: 1+1E-4.816477/1+1E-7 | sweeps: 100000 | flat time: 0.059096s
Fri Jun 18 15:22:42 2021 | f: 1+1E-5.117508/1+1E-7 | sweeps: 90000 | flat time: 0.052878s
Fri Jun 18 15:22:42 2021 | f: 1+1E-5.418539/1+1E-7 | sweeps: 80000 | flat time: 0.045920s
Fri Jun 18 15:22:42 2021 | f: 1+1E-5.719570/1+1E-7 | sweeps: 80000 | flat time: 0.045951s
Fri Jun 18 15:22:42 2021 | f: 1+1E-6.020600/1+1E-7 | sweeps: 190000 | flat time: 0.111509s
Fri Jun 18 15:22:42 2021 | f: 1+1E-6.321630/1+1E-7 | sweeps: 70000 | flat time: 0.040579s
Fri Jun 18 15:22:42 2021 | f: 1+1E-6.622660/1+1E-7 | sweeps: 110000 | flat time: 0.064711s
Fri Jun 18 15:22:42 2021 | f: 1+1E-6.923690/1+1E-7 | sweeps: 70000 | flat time: 0.041272s
