q q_max q_time hits q_time/hits 
1 31 0.012746 1 0.012746
2 31 0.012272 2 0.006136
3 31 0.017829 3 0.005943
4 31 0.031596 5 0.006319
5 31 0.041825 6 0.006971
6 31 0.052035 8 0.006504
7 31 0.058654 9 0.006517
8 31 0.075230 11 0.006839
9 31 0.086637 13 0.006664
10 31 0.094150 14 0.006725
11 31 0.111826 16 0.006989
12 31 0.161539 18 0.008974
13 31 0.131770 19 0.006935
14 31 0.152066 21 0.007241
15 31 0.164592 23 0.007156
16 31 0.180984 25 0.007239
17 31 0.186196 26 0.007161
18 31 0.297621 28 0.010629
19 31 0.263446 30 0.008782
20 31 0.235265 32 0.007352
21 31 0.289564 34 0.008517
22 31 0.277630 36 0.007712
23 31 0.307976 38 0.008105
24 31 0.283875 40 0.007097
25 31 0.375488 42 0.008940
26 31 0.332871 44 0.007565
27 31 0.339142 46 0.007373
28 31 0.384964 48 0.008020
29 31 0.351074 50 0.007021
30 31 0.353562 52 0.006799
31 31 0.391860 53 0.007394
6.05656
