q q_max q_time hits q_time/hits 
1 31 0.005832 1 0.005832
2 31 0.015634 2 0.007817
3 31 0.017639 3 0.005880
4 31 0.029983 5 0.005997
5 31 0.037768 6 0.006295
6 31 0.053001 8 0.006625
7 31 0.056618 9 0.006291
8 31 0.072184 11 0.006562
9 31 0.089508 13 0.006885
10 31 0.096999 14 0.006928
11 31 0.118251 16 0.007391
12 31 0.123342 18 0.006852
13 31 0.134309 19 0.007069
14 31 0.148533 21 0.007073
15 31 0.164653 23 0.007159
16 31 0.182275 25 0.007291
17 31 0.191474 26 0.007364
18 31 0.197787 28 0.007064
19 31 0.304213 30 0.010140
20 31 0.233455 32 0.007295
21 31 0.268309 34 0.007891
22 31 0.296793 36 0.008244
23 31 0.307499 38 0.008092
24 31 0.313300 40 0.007832
25 31 0.299538 42 0.007132
26 31 0.330631 44 0.007514
27 31 0.322793 46 0.007017
28 31 0.353054 48 0.007355
29 31 0.407949 50 0.008159
30 31 0.405209 52 0.007792
31 31 0.443338 53 0.008365
6.02204
