q q_max q_time hits q_time/hits 
1 127 0.144320 1 0.144320
2 127 0.139034 2 0.069517
3 127 0.195102 3 0.065034
4 127 0.337916 5 0.067583
5 127 0.386694 6 0.064449
6 127 0.537742 8 0.067218
7 127 0.642785 9 0.071421
8 127 0.812778 11 0.073889
9 127 0.946041 13 0.072772
10 127 0.906334 14 0.064738
11 127 1.058333 16 0.066146
12 127 1.266741 18 0.070374
13 127 1.359466 19 0.071551
14 127 1.542734 21 0.073464
15 127 1.684278 23 0.073229
16 127 2.593507 25 0.103740
17 127 1.758130 26 0.067620
18 127 2.087574 28 0.074556
19 127 2.847782 30 0.094926
20 127 3.841524 32 0.120048
21 127 3.497269 33 0.105978
22 127 2.678605 35 0.076532
23 127 3.592554 37 0.097096
24 127 3.771403 39 0.096703
25 127 8.155662 41 0.198919
26 127 4.169257 42 0.099268
27 127 3.821993 44 0.086863
28 127 4.150524 46 0.090229
29 127 4.509920 48 0.093957
30 127 6.839542 50 0.136791
31 127 5.740013 51 0.112549
32 127 5.380696 53 0.101523
33 127 4.974992 55 0.090454
34 127 9.323981 57 0.163579
35 127 16.438069 59 0.278611
36 127 9.737023 61 0.159623
37 127 7.495687 62 0.120898
38 127 7.333002 64 0.114578
39 127 8.202599 66 0.124282
40 127 9.633842 68 0.141674
41 127 13.836369 70 0.197662
42 127 35.283251 72 0.490045
43 127 6.391744 73 0.087558
44 127 9.463894 75 0.126185
45 127 11.831029 77 0.153650
46 127 9.785659 79 0.123869
47 127 10.438093 81 0.128865
48 127 24.409094 83 0.294085
49 127 13.582589 85 0.159795
50 127 8.825270 86 0.102619
51 127 12.194759 88 0.138577
52 127 10.312004 90 0.114578
53 127 20.657050 92 0.224533
54 127 31.222346 94 0.332153
55 127 67.158341 96 0.699566
56 127 16.379276 98 0.167135
57 127 11.357864 99 0.114726
58 127 14.701645 101 0.145561
59 127 17.650968 103 0.171369
60 127 18.328192 105 0.174554
61 127 36.230438 107 0.338602
62 127 10.380091 109 0.095230
63 127 71.652070 111 0.645514
64 127 20.223960 113 0.178973
65 127 23.150699 114 0.203076
66 127 25.427697 116 0.219204
67 127 23.779791 118 0.201524
68 127 23.582864 120 0.196524
69 127 39.094973 122 0.320451
70 127 20.989171 124 0.169268
71 127 28.872207 126 0.229145
72 127 25.295504 128 0.197621
73 127 26.077430 130 0.200596
74 127 25.042541 132 0.189716
75 127 53.207871 134 0.397074
76 127 119.571909 136 0.879205
77 127 49.661485 138 0.359866
78 127 45.879457 140 0.327710
79 127 32.795663 142 0.230955
80 127 40.601837 144 0.281957
81 127 23.881040 146 0.163569
82 127 54.014678 148 0.364964
83 127 32.655177 150 0.217701
84 127 35.126256 152 0.231094
85 127 26.477464 154 0.171932
86 127 32.969964 156 0.211346
87 127 30.718494 158 0.194421
88 127 25.498431 160 0.159365
89 127 22.662730 162 0.139893
90 127 39.669417 164 0.241887
91 127 37.107278 166 0.223538
92 127 33.286452 168 0.198134
93 127 36.892708 170 0.217016
94 127 44.070227 172 0.256222
95 127 31.862798 174 0.183120
96 127 38.974202 176 0.221444
97 127 28.084404 178 0.157778
98 127 44.755081 180 0.248639
99 127 32.739557 182 0.179888
100 127 34.877814 184 0.189553
101 127 49.512745 186 0.266198
102 127 41.989174 188 0.223347
103 127 35.560962 190 0.187163
104 127 51.454021 192 0.267990
105 127 44.536613 194 0.229570
106 127 49.399211 196 0.252037
107 127 30.379287 198 0.153431
108 127 31.575612 200 0.157878
109 127 29.060338 202 0.143863
110 127 74.670949 204 0.366034
111 127 43.724694 206 0.212256
112 127 57.222194 208 0.275107
113 127 53.063188 210 0.252682
114 127 47.176605 212 0.222531
115 127 40.489136 214 0.189202
116 127 40.322641 216 0.186679
117 127 47.958848 218 0.219995
118 127 47.471606 220 0.215780
119 127 31.059641 222 0.139908
120 127 40.189206 224 0.179416
121 127 43.411209 226 0.192085
122 127 40.708985 228 0.178548
123 127 41.450047 230 0.180218
124 127 46.219154 232 0.199220
125 127 34.006440 234 0.145327
126 127 52.651831 236 0.223101
127 127 58.910896 237 0.248569
3150.38
