f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 45.040851 2670000 26260 28574.056269
1+1E-0.187942 1+1E-7 5.380009 320000 3222 3424.749164
1+1E-0.546643 1+1E-7 6.459339 380000 3890 4066.719619
1+1E-0.875664 1+1E-7 6.469013 380000 3800 4066.719619
1+1E-1.190478 1+1E-7 8.703516 510000 4924 5457.965804
1+1E-1.498346 1+1E-7 3.039851 180000 1741 1926.340872
1+1E-1.802783 1+1E-7 10.951812 640000 6464 6849.211989
1+1E-2.105512 1+1E-7 5.624870 330000 3232 3531.624932
1+1E-2.407391 1+1E-7 19.416144 1130000 10973 12093.139919
1+1E-2.708846 1+1E-7 15.770704 920000 8901 9845.742235
1+1E-3.010088 1+1E-7 35.797239 2080000 20390 22259.938966
1+1E-3.311224 1+1E-7 40.775971 2370000 22986 25363.488148
1+1E-3.612307 1+1E-7 75.153485 4360000 42140 46660.256678
1+1E-3.913363 1+1E-7 139.662060 8070000 78197 86364.282430
1+1E-4.214407 1+1E-7 175.237885 8590000 83733 91929.267171
1+1E-4.515443 1+1E-7 319.826759 15460000 150632 165451.277121
1+1E-4.816477 1+1E-7 902.058806 49470000 476726 529422.682998
1+1E-5.117508 1+1E-7 637.379241 32730000 315712 350272.981899
1+1E-5.418539 1+1E-7 1237.218926 66310000 639607 709642.573471
1+1E-5.719570 1+1E-7 4179.784099 232980000 2244470 2493327.202040
1+1E-6.020600 1+1E-7 1036.993227 58780000 566215 629057.313657
1+1E-6.321630 1+1E-7 677.632409 39280000 378841 420370.385853
1+1E-6.622660 1+1E-7 553.856808 31930000 307705 341711.466912
1+1E-6.923690 1+1E-7 1512.368344 86370000 843327 924322.561766
11650.6
