f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 39.073578 2140000 20905 22902.052590
1+1E-0.187942 1+1E-7 4.580330 270000 2703 2889.511308
1+1E-0.546643 1+1E-7 8.592121 500000 5172 5350.946867
1+1E-0.875664 1+1E-7 11.048642 640000 6556 6849.211989
1+1E-1.190478 1+1E-7 3.237345 190000 1858 2033.359809
1+1E-1.498346 1+1E-7 9.482926 550000 5710 5886.041553
1+1E-1.802783 1+1E-7 18.657142 370000 3609 3959.700681
1+1E-2.105512 1+1E-7 12.070459 690000 6766 7384.306676
1+1E-2.407391 1+1E-7 24.091839 1390000 13786 14875.632290
1+1E-2.708846 1+1E-7 16.983029 980000 9522 10487.855859
1+1E-3.010088 1+1E-7 50.887219 2110000 20409 22580.995778
1+1E-3.311224 1+1E-7 52.979870 3050000 29427 32640.775887
1+1E-3.612307 1+1E-7 100.626620 5050000 49056 54044.563354
1+1E-3.913363 1+1E-7 120.430994 5540000 53500 59288.491284
1+1E-4.214407 1+1E-7 134.935673 6770000 65229 72451.820576
1+1E-4.515443 1+1E-7 891.959717 48720000 472617 521396.262698
1+1E-4.816477 1+1E-7 440.180777 22780000 221166 243789.139250
1+1E-5.117508 1+1E-7 400.123171 20430000 197135 218639.688976
1+1E-5.418539 1+1E-7 865.563179 46250000 445633 494962.585176
1+1E-5.719570 1+1E-7 1206.527778 60470000 586455 647143.514067
1+1E-6.020600 1+1E-7 1339.142257 67990000 655306 727621.754943
1+1E-6.321630 1+1E-7 1210.974043 61300000 591351 656026.085866
1+1E-6.622660 1+1E-7 517.759604 27840000 268186 297940.721542
1+1E-6.923690 1+1E-7 1681.256648 84760000 820698 907092.512855
9161.17
