run: 100 | L: 4 | f_final: 1+1E-5 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:11:23 2021 | f: 1+1E0.235094/1+1E-5 | sweeps: 10000 | flat time: 0.005593s
Fri Jun 18 15:11:23 2021 | f: 1+1E-0.187942/1+1E-5 | sweeps: 10000 | flat time: 0.005642s
Fri Jun 18 15:11:23 2021 | f: 1+1E-0.546643/1+1E-5 | sweeps: 10000 | flat time: 0.006253s
Fri Jun 18 15:11:23 2021 | f: 1+1E-0.875664/1+1E-5 | sweeps: 10000 | flat time: 0.007219s
Fri Jun 18 15:11:23 2021 | f: 1+1E-1.190478/1+1E-5 | sweeps: 10000 | flat time: 0.006513s
Fri Jun 18 15:11:23 2021 | f: 1+1E-1.498346/1+1E-5 | sweeps: 10000 | flat time: 0.006220s
Fri Jun 18 15:11:23 2021 | f: 1+1E-1.802783/1+1E-5 | sweeps: 10000 | flat time: 0.006160s
Fri Jun 18 15:11:23 2021 | f: 1+1E-2.105512/1+1E-5 | sweeps: 10000 | flat time: 0.006524s
Fri Jun 18 15:11:23 2021 | f: 1+1E-2.407391/1+1E-5 | sweeps: 10000 | flat time: 0.006255s
Fri Jun 18 15:11:23 2021 | f: 1+1E-2.708846/1+1E-5 | sweeps: 20000 | flat time: 0.012928s
Fri Jun 18 15:11:23 2021 | f: 1+1E-3.010088/1+1E-5 | sweeps: 20000 | flat time: 0.012486s
Fri Jun 18 15:11:23 2021 | f: 1+1E-3.311224/1+1E-5 | sweeps: 10000 | flat time: 0.006323s
Fri Jun 18 15:11:23 2021 | f: 1+1E-3.612307/1+1E-5 | sweeps: 10000 | flat time: 0.006244s
Fri Jun 18 15:11:23 2021 | f: 1+1E-3.913363/1+1E-5 | sweeps: 10000 | flat time: 0.007575s
Fri Jun 18 15:11:23 2021 | f: 1+1E-4.214407/1+1E-5 | sweeps: 20000 | flat time: 0.013358s
Fri Jun 18 15:11:23 2021 | f: 1+1E-4.515443/1+1E-5 | sweeps: 10000 | flat time: 0.015132s
Fri Jun 18 15:11:23 2021 | f: 1+1E-4.816477/1+1E-5 | sweeps: 10000 | flat time: 0.006138s
