q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.744534 1 0.744534 63999254 63999243 0 1
1 31 0.815193 1 0.815193 63999254 63999243 0 1
2 31 1.578636 2 0.789318 128026855 90192574 37834270 0
3 31 2.382759 3 0.794253 192094118 126245463 65848644 0
4 31 4.137058 5 0.827412 322438489 180165265 142273213 0
5 31 5.028170 6 0.838028 385541827 226772978 158768838 0
6 31 6.773270 8 0.846659 516050051 283573669 232476371 0
7 31 7.631379 9 0.847931 580228707 329795317 250433379 0
8 31 9.438292 11 0.858027 711015231 387423403 323591817 0
9 31 11.589329 13 0.891487 859508487 453064909 406443567 0
10 31 12.085460 14 0.863247 907159972 492969206 414190755 0
11 31 14.173558 16 0.885847 1050587769 556555614 494032144 0
12 31 16.485941 18 0.915886 1211010316 628691037 582319268 0
13 31 16.624165 19 0.874956 1239836743 659949674 579887058 0
14 31 19.059736 21 0.907606 1400765011 731667993 669097007 0
15 31 20.935575 23 0.910242 1556220818 798626358 757594449 0
16 31 27.200386 25 1.088015 2024312317 1028111880 996200426 0
17 31 23.466653 26 0.902564 1738036736 892267345 845769380 0
18 31 25.199319 28 0.899976 1867797412 940995173 926802228 0
19 31 28.505521 30 0.950184 2103589526 1044300519 1059288996 0
20 31 30.372187 32 0.949131 2254734493 1101202176 1153532306 0
21 31 33.868496 34 0.996132 2487007523 1197225189 1289782323 0
22 31 34.574656 36 0.960407 2582831115 1223313608 1359517496 0
23 31 34.850969 38 0.917131 2658795600 1239026311 1419769278 0
24 31 40.700760 40 1.017519 2948665974 1349735111 1598930852 0
25 31 39.742751 42 0.946256 2966218961 1333325592 1632893358 0
26 31 39.774991 44 0.903977 3056182275 1345278272 1710903992 0
27 31 42.053419 46 0.914205 3221502633 1388017393 1833485229 0
28 31 42.396503 48 0.883260 3289011950 1384107886 1904904053 0
29 31 44.426714 50 0.888534 3410776235 1396676457 2014099767 0
30 31 44.990704 52 0.865206 3542760794 1409568796 2133191987 0
31 31 44.641341 53 0.842289 3576255193 1402458183 2173796999 0
726.256
