q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.752848 1 0.752848 63999254 63999243 0 1
1 31 0.829834 1 0.829834 63999254 63999243 0 1
2 31 1.624791 2 0.812395 128028672 90197806 37830855 0
3 31 2.434413 3 0.811471 192131109 126253809 65877289 0
4 31 4.141081 5 0.828216 322445458 180352277 142093170 0
5 31 5.015231 6 0.835872 385503765 226784151 158719603 0
6 31 6.699653 8 0.837457 517911139 284804051 233107077 0
7 31 7.628545 9 0.847616 580968686 330463589 250505086 0
8 31 9.479761 11 0.861796 711665059 388004107 323660941 0
9 31 11.594699 13 0.891900 854006911 449790304 404216596 0
10 31 12.297354 14 0.878382 907775772 493587125 414188636 0
11 31 14.067796 16 0.879237 1043305725 552310494 490995220 0
12 31 16.400362 18 0.911131 1211739332 629681953 582057368 0
13 31 16.690670 19 0.878456 1240381046 659678291 580702744 0
14 31 18.795430 21 0.895020 1391830308 726707155 665123142 0
15 31 21.296773 23 0.925947 1568603406 805148170 763455225 0
16 31 27.282320 25 1.091293 2051530197 1043123465 1008406721 0
17 31 23.309457 26 0.896518 1727620293 886336902 841283380 0
18 31 25.261661 28 0.902202 1866963535 940662639 926300885 0
19 31 29.054726 30 0.968491 2113937437 1050570843 1063366583 0
20 31 30.806625 32 0.962707 2249042373 1098885518 1150156844 0
21 31 33.547612 34 0.986694 2477500246 1193026248 1284473987 0
22 31 35.012992 36 0.972583 2605990208 1234421431 1371568766 0
23 31 36.213249 38 0.952980 2638006682 1229511134 1408495537 0
24 31 40.541147 40 1.013529 2992051936 1370621878 1621430047 0
25 31 39.322400 42 0.936248 2971590654 1335334333 1636256310 0
26 31 40.522631 44 0.920969 3069025879 1351497896 1717527972 0
27 31 41.546455 46 0.903184 3183733339 1372693023 1811040305 0
28 31 42.626386 48 0.888050 3280780025 1380202484 1900577530 0
29 31 43.886812 50 0.877736 3436842625 1407413129 2029429485 0
30 31 45.580371 52 0.876546 3557920118 1416814999 2141105108 0
31 31 45.657990 53 0.861472 3596881198 1412976266 2183904921 0
729.926
