q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.758325 1 0.758325 63999254 63999243 0 1
1 31 0.824372 1 0.824372 63999254 63999243 0 1
2 31 1.618413 2 0.809207 128037187 90190488 37846688 0
3 31 2.437662 3 0.812554 192092591 126224946 65867634 0
4 31 4.114088 5 0.822818 321632497 179867287 141765199 0
5 31 5.023427 6 0.837238 385175015 226509814 158665190 0
6 31 6.682608 8 0.835326 516533161 283896482 232636668 0
7 31 7.610989 9 0.845665 580162812 329825677 250337124 0
8 31 9.397893 11 0.854354 714414536 389397004 325017521 0
9 31 11.667633 13 0.897510 855477374 450473557 405003806 0
10 31 12.133358 14 0.866668 905296204 491993539 413302654 0
11 31 14.109474 16 0.881842 1045584795 553838888 491745896 0
12 31 16.455642 18 0.914202 1199480164 623023683 576456470 0
13 31 16.693251 19 0.878592 1243144715 660888951 582255753 0
14 31 18.691395 21 0.890066 1388229586 724457506 663772069 0
15 31 20.904888 23 0.908908 1542634066 791475029 751159026 0
16 31 27.984949 25 1.119398 2029154315 1031214821 997939483 0
17 31 23.258051 26 0.894540 1734616052 890403680 844212361 0
18 31 25.572988 28 0.913321 1856835697 935594550 921241136 0
19 31 28.102299 30 0.936743 2087328147 1036016159 1051311977 0
20 31 30.967361 32 0.967730 2254635685 1102573174 1152062500 0
21 31 34.678696 34 1.019962 2450591374 1179563766 1271027597 0
22 31 35.728029 36 0.992445 2607522484 1235097006 1372425467 0
23 31 37.405395 38 0.984352 2681233264 1249211717 1432021536 0
24 31 41.123565 40 1.028089 3019425188 1383702645 1635722532 0
25 31 40.340679 42 0.960492 2983344190 1342420277 1640923902 0
26 31 38.429864 44 0.873406 3083326185 1357441667 1725884507 0
27 31 42.645846 46 0.927084 3188549994 1374822697 1813727286 0
28 31 42.449454 48 0.884364 3272957197 1377149584 1895807602 0
29 31 44.956724 50 0.899134 3426891982 1403501948 2023390023 0
30 31 45.568337 52 0.876314 3550073853 1413784941 2136288901 0
31 31 44.862819 53 0.846468 3576969773 1402983571 2173986191 0
733.207
