q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.737802 1 0.737802 63999254 63999243 0 1
1 31 0.818065 1 0.818065 63999254 63999243 0 1
2 31 1.614653 2 0.807326 128030564 90178555 37851998 0
3 31 2.434913 3 0.811638 192173855 126345001 65828843 0
4 31 4.123019 5 0.824604 322214061 180210511 142003539 0
5 31 5.018387 6 0.836398 385606662 226858860 158747791 0
6 31 6.746306 8 0.843288 516312289 283816064 232496214 0
7 31 7.485988 9 0.831776 580537987 330072389 250465587 0
8 31 9.451713 11 0.859247 714097895 389423555 324674329 0
9 31 11.472388 13 0.882491 855417241 450822924 404594306 0
10 31 12.192073 14 0.870862 907019754 492937932 414081811 0
11 31 14.058838 16 0.878677 1045362673 553746056 491616606 0
12 31 16.516914 18 0.917606 1217369553 632351879 585017663 0
13 31 16.821920 19 0.885364 1240027674 659697994 580329669 0
14 31 18.647520 21 0.887977 1387167835 724098878 663068946 0
15 31 20.988763 23 0.912555 1548651771 794848068 753803692 0
16 31 28.148359 25 1.125934 2057511598 1046413543 1011098044 0
17 31 23.331838 26 0.897378 1728343087 886827533 841515543 0
18 31 25.144429 28 0.898015 1855800521 934946049 920854461 0
19 31 28.521189 30 0.950706 2078416722 1031999999 1046416712 0
20 31 32.452538 32 1.014142 2267722450 1108926468 1158795971 0
21 31 34.432161 34 1.012711 2479578012 1193888531 1285689470 0
22 31 36.107739 36 1.002993 2622219772 1242780153 1379439608 0
23 31 36.438522 38 0.958908 2693724963 1255478257 1438246695 0
24 31 40.702901 40 1.017573 3012680064 1380431913 1632248140 0
25 31 40.405469 42 0.962035 2999235476 1349396108 1649839357 0
26 31 38.339013 44 0.871341 2995124129 1317914846 1677209272 0
27 31 42.024080 46 0.913567 3188951802 1374380928 1814570863 0
28 31 43.067750 48 0.897245 3294453103 1386011042 1908442050 0
29 31 44.177733 50 0.883555 3389717293 1387884849 2001832433 0
30 31 45.043815 52 0.866227 3550939297 1414689673 2136249613 0
31 31 45.325611 53 0.855200 3615849142 1418821184 2197027947 0
732.801
