q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.751143 1 0.751143 63999254 63999243 0 1
1 31 0.828379 1 0.828379 63999254 63999243 0 1
2 31 1.622333 2 0.811167 128048748 90195984 37852753 0
3 31 2.442802 3 0.814267 192091319 126246051 65845257 0
4 31 4.165727 5 0.833145 322463457 180365664 142097782 0
5 31 4.943728 6 0.823955 385648760 226786508 158862241 0
6 31 6.773145 8 0.846643 517376141 284557271 232818859 0
7 31 7.647688 9 0.849743 581143046 330467157 250675878 0
8 31 9.443628 11 0.858512 713041275 388560433 324480831 0
9 31 11.476054 13 0.882773 847548469 445944797 401603661 0
10 31 12.120259 14 0.865733 909900191 494487602 415412578 0
11 31 14.339246 16 0.896203 1045243882 553814543 491429328 0
12 31 16.521670 18 0.917871 1199265042 622140236 577124795 0
13 31 16.887141 19 0.888797 1241707490 660654003 581053476 0
14 31 18.693082 21 0.890147 1388046217 724599646 663446560 0
15 31 21.118907 23 0.918213 1561675854 801602414 760073429 0
16 31 27.798372 25 1.111935 2072970143 1053507359 1019462773 0
17 31 23.481661 26 0.903141 1738468170 892603502 845864657 0
18 31 25.543178 28 0.912256 1863701972 939549931 924152030 0
19 31 28.650715 30 0.955024 2089651264 1037473878 1052177375 0
20 31 30.458531 32 0.951829 2261950539 1105399042 1156551486 0
21 31 33.610014 34 0.988530 2457026388 1183236867 1273789510 0
22 31 34.322052 36 0.953390 2530659686 1198634761 1332024914 0
23 31 36.013493 38 0.947723 2635487248 1228534000 1406953237 0
24 31 38.390932 40 0.959773 2968734725 1359834391 1608900323 0
25 31 39.689366 42 0.944985 2973143954 1337479757 1635664186 0
26 31 41.223607 44 0.936900 3071990660 1353524507 1718466142 0
27 31 42.041090 46 0.913937 3158728353 1361307618 1797420724 0
28 31 42.594954 48 0.887395 3274369217 1377249218 1897119988 0
29 31 44.074005 50 0.881480 3442367172 1409252611 2033114550 0
30 31 45.129320 52 0.867872 3546316442 1412376627 2133939804 0
31 31 45.336216 53 0.855400 3570464212 1401514866 2168949335 0
728.144
