q q_max q_time hits q_time/hits 
1 31 0.013205 1 0.013205
2 31 0.011553 2 0.005776
3 31 0.017255 3 0.005752
4 31 0.030206 5 0.006041
5 31 0.037563 6 0.006260
6 31 0.050081 8 0.006260
7 31 0.060268 9 0.006696
8 31 0.075014 11 0.006819
9 31 0.089128 13 0.006856
10 31 0.096648 14 0.006903
11 31 0.111934 16 0.006996
12 31 0.124887 18 0.006938
13 31 0.141576 19 0.007451
14 31 0.157752 21 0.007512
15 31 0.168264 23 0.007316
16 31 0.236223 25 0.009449
17 31 0.199581 26 0.007676
18 31 0.204219 28 0.007294
19 31 0.230932 30 0.007698
20 31 0.283608 32 0.008863
21 31 0.243006 34 0.007147
22 31 0.264941 36 0.007359
23 31 0.278299 38 0.007324
24 31 0.345859 40 0.008646
25 31 0.334696 42 0.007969
26 31 0.319801 44 0.007268
27 31 0.331003 46 0.007196
28 31 0.358657 48 0.007472
29 31 0.378443 50 0.007569
30 31 0.384715 52 0.007398
31 31 0.385832 53 0.007280
5.96538
