f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.269460 70000 2492 2728.380024
1+1E-0.187942 1+1E-8 0.074394 20000 719 779.537150
1+1E-0.546643 1+1E-8 0.112110 30000 1123 1169.305725
1+1E-0.875664 1+1E-8 0.149085 40000 1464 1559.074300
1+1E-1.190478 1+1E-8 0.147920 40000 1414 1559.074300
1+1E-1.498346 1+1E-8 0.073431 20000 702 779.537150
1+1E-1.802783 1+1E-8 0.294951 80000 2913 3118.148599
1+1E-2.105512 1+1E-8 0.220787 60000 2178 2338.611449
1+1E-2.407391 1+1E-8 0.331763 90000 3187 3507.917174
1+1E-2.708846 1+1E-8 0.515847 140000 4957 5456.760049
1+1E-3.010088 1+1E-8 0.884223 240000 8620 9354.445798
1+1E-3.311224 1+1E-8 1.365151 370000 13269 14421.437272
1+1E-3.612307 1+1E-8 1.294768 350000 12309 13641.900122
1+1E-3.913363 1+1E-8 2.400394 650000 22814 25334.957369
1+1E-4.214407 1+1E-8 3.114644 840000 29545 32740.560292
1+1E-4.515443 1+1E-8 4.373672 1180000 41575 45992.691839
1+1E-4.816477 1+1E-8 5.742741 1550000 54522 60414.129111
1+1E-5.117508 1+1E-8 3.632171 980000 34613 38197.320341
1+1E-5.418539 1+1E-8 14.017293 3790000 133228 147722.289890
1+1E-5.719570 1+1E-8 4.135857 1120000 39781 43654.080390
1+1E-6.020600 1+1E-8 2.918311 790000 27752 30791.717418
1+1E-6.321630 1+1E-8 4.918151 1330000 46667 51839.220463
1+1E-6.622660 1+1E-8 8.613114 2320000 81466 90426.309379
1+1E-6.923690 1+1E-8 3.504159 940000 33248 36638.246041
1+1E-7.224720 1+1E-8 5.187730 1380000 48466 53788.063337
1+1E-7.525750 1+1E-8 4.483192 1200000 42101 46772.228989
1+1E-7.826780 1+1E-8 5.617601 1500000 52656 58465.286236
78.3932
