f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.270764 70000 2510 2728.380024
1+1E-0.187942 1+1E-8 0.115176 30000 1099 1169.305725
1+1E-0.546643 1+1E-8 0.190329 50000 1884 1948.842875
1+1E-0.875664 1+1E-8 0.113801 30000 1055 1169.305725
1+1E-1.190478 1+1E-8 0.074714 20000 712 779.537150
1+1E-1.498346 1+1E-8 0.149669 40000 1457 1559.074300
1+1E-1.802783 1+1E-8 0.149309 40000 1429 1559.074300
1+1E-2.105512 1+1E-8 0.299370 80000 2811 3118.148599
1+1E-2.407391 1+1E-8 0.374171 100000 3702 3897.685749
1+1E-2.708846 1+1E-8 0.525377 140000 4985 5456.760049
1+1E-3.010088 1+1E-8 0.710587 190000 6713 7405.602923
1+1E-3.311224 1+1E-8 0.824569 220000 7771 8574.908648
1+1E-3.612307 1+1E-8 1.310695 350000 12429 13641.900122
1+1E-3.913363 1+1E-8 1.536270 410000 14407 15980.511571
1+1E-4.214407 1+1E-8 2.098208 560000 19652 21827.040195
1+1E-4.515443 1+1E-8 3.714431 990000 35042 38587.088916
1+1E-4.816477 1+1E-8 4.252528 1090000 38321 42484.774665
1+1E-5.117508 1+1E-8 3.558552 950000 33596 37028.014616
1+1E-5.418539 1+1E-8 16.938566 4530000 159418 176565.164434
1+1E-5.719570 1+1E-8 3.805174 1020000 35992 39756.394641
1+1E-6.020600 1+1E-8 2.911995 780000 27460 30401.948843
1+1E-6.321630 1+1E-8 2.351591 630000 22131 24555.420219
1+1E-6.622660 1+1E-8 3.892519 1040000 36580 40535.931790
1+1E-6.923690 1+1E-8 4.007608 1070000 38023 41705.237515
1+1E-7.224720 1+1E-8 2.807133 750000 26401 29232.643118
1+1E-7.525750 1+1E-8 5.318112 1420000 49949 55347.137637
1+1E-7.826780 1+1E-8 5.222080 1400000 49153 54567.600487
67.5236
