f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.306317 80000 2870 3118.148599
1+1E-0.187942 1+1E-8 0.149327 40000 1461 1559.074300
1+1E-0.546643 1+1E-8 0.074682 20000 706 779.537150
1+1E-0.875664 1+1E-8 0.074288 20000 723 779.537150
1+1E-1.190478 1+1E-8 0.110934 30000 1094 1169.305725
1+1E-1.498346 1+1E-8 0.110752 30000 1076 1169.305725
1+1E-1.802783 1+1E-8 0.147658 40000 1427 1559.074300
1+1E-2.105512 1+1E-8 0.258063 70000 2495 2728.380024
1+1E-2.407391 1+1E-8 0.406015 110000 3889 4287.454324
1+1E-2.708846 1+1E-8 0.442736 120000 4275 4677.222899
1+1E-3.010088 1+1E-8 0.812062 220000 7930 8574.908648
1+1E-3.311224 1+1E-8 1.070424 290000 10186 11303.288672
1+1E-3.612307 1+1E-8 1.515152 410000 14593 15980.511571
1+1E-3.913363 1+1E-8 2.181932 590000 20715 22996.345920
1+1E-4.214407 1+1E-8 3.032010 820000 28888 31961.023143
1+1E-4.515443 1+1E-8 1.670017 450000 15836 17539.585871
1+1E-4.816477 1+1E-8 4.253728 1150000 40410 44823.386114
1+1E-5.117508 1+1E-8 5.587748 1510000 53250 58855.054811
1+1E-5.418539 1+1E-8 25.344465 6860000 240776 267381.242387
1+1E-5.719570 1+1E-8 9.830061 2660000 93342 103678.440926
1+1E-6.020600 1+1E-8 2.801184 760000 26801 29622.411693
1+1E-6.321630 1+1E-8 6.724528 1820000 63865 70937.880633
1+1E-6.622660 1+1E-8 5.512081 1500000 52700 58465.286236
1+1E-6.923690 1+1E-8 6.863190 1870000 66060 72886.723508
1+1E-7.224720 1+1E-8 2.715159 740000 26094 28842.874543
1+1E-7.525750 1+1E-8 4.004862 1090000 38341 42484.774665
1+1E-7.826780 1+1E-8 6.899035 1870000 65754 72886.723508
92.8987
