f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.663452 140000 5187 5456.760049
1+1E-0.187942 1+1E-7 0.190340 40000 1520 1559.074300
1+1E-0.546643 1+1E-7 0.143040 30000 1116 1169.305725
1+1E-0.875664 1+1E-7 0.238746 50000 1881 1948.842875
1+1E-1.190478 1+1E-7 0.332133 70000 2614 2728.380024
1+1E-1.498346 1+1E-7 0.284507 60000 2232 2338.611449
1+1E-1.802783 1+1E-7 0.521440 110000 4131 4287.454324
1+1E-2.105512 1+1E-7 0.616148 130000 4860 5066.991474
1+1E-2.407391 1+1E-7 1.090372 230000 8594 8964.677223
1+1E-2.708846 1+1E-7 1.516319 320000 11882 12472.594397
1+1E-3.010088 1+1E-7 1.944200 410000 15220 15980.511571
1+1E-3.311224 1+1E-7 2.796480 590000 21909 22996.345920
1+1E-3.612307 1+1E-7 4.835002 1020000 37997 39756.394641
1+1E-3.913363 1+1E-7 4.217142 890000 33080 34689.403167
1+1E-4.214407 1+1E-7 6.495262 1370000 50821 53398.294762
1+1E-4.515443 1+1E-7 7.300229 1540000 57235 60024.360536
1+1E-4.816477 1+1E-7 16.026546 3380000 125298 131741.778319
1+1E-5.117508 1+1E-7 25.507113 5380000 199212 209695.493301
1+1E-5.418539 1+1E-7 22.902148 4840000 179247 188647.990256
1+1E-5.719570 1+1E-7 17.218650 3640000 134784 141875.761267
1+1E-6.020600 1+1E-7 31.291286 6620000 245136 258026.796590
1+1E-6.321630 1+1E-7 24.560730 5200000 192675 202679.658952
1+1E-6.622660 1+1E-7 34.004648 7200000 266661 280633.373934
1+1E-6.923690 1+1E-7 26.256757 5560000 205936 216711.327649
230.953
