f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.703225 140000 5237 5456.760049
1+1E-0.187942 1+1E-7 0.151353 30000 1124 1169.305725
1+1E-0.546643 1+1E-7 0.253094 50000 1901 1948.842875
1+1E-0.875664 1+1E-7 0.151575 30000 1113 1169.305725
1+1E-1.190478 1+1E-7 0.351495 70000 2664 2728.380024
1+1E-1.498346 1+1E-7 0.251116 50000 1854 1948.842875
1+1E-1.802783 1+1E-7 0.300858 60000 2229 2338.611449
1+1E-2.105512 1+1E-7 0.702965 140000 5214 5456.760049
1+1E-2.407391 1+1E-7 1.004799 200000 7443 7795.371498
1+1E-2.708846 1+1E-7 1.757671 350000 13131 13641.900122
1+1E-3.010088 1+1E-7 1.758300 350000 12979 13641.900122
1+1E-3.311224 1+1E-7 3.114558 620000 23089 24165.651644
1+1E-3.612307 1+1E-7 3.869013 770000 28700 30012.180268
1+1E-3.913363 1+1E-7 8.390809 1670000 61945 65091.352010
1+1E-4.214407 1+1E-7 15.375514 3060000 113472 119269.183922
1+1E-4.515443 1+1E-7 10.252557 2040000 75560 79512.789281
1+1E-4.816477 1+1E-7 6.579820 1310000 48507 51059.683313
1+1E-5.117508 1+1E-7 20.544615 4090000 151961 159415.347138
1+1E-5.418539 1+1E-7 12.505351 2490000 92261 97052.375152
1+1E-5.719570 1+1E-7 32.803213 6530000 241897 254518.879415
1+1E-6.020600 1+1E-7 33.080294 6580000 244130 256467.722290
1+1E-6.321630 1+1E-7 34.939618 6950000 257419 270889.159562
1+1E-6.622660 1+1E-7 23.928659 4760000 176357 185529.841657
1+1E-6.923690 1+1E-7 41.914532 8340000 308965 325066.991474
254.685
