f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.598391 120000 4451 4677.222899
1+1E-0.187942 1+1E-7 0.250528 50000 1898 1948.842875
1+1E-0.546643 1+1E-7 0.200796 40000 1509 1559.074300
1+1E-0.875664 1+1E-7 0.150617 30000 1122 1169.305725
1+1E-1.190478 1+1E-7 0.249027 50000 1867 1948.842875
1+1E-1.498346 1+1E-7 0.298568 60000 2265 2338.611449
1+1E-1.802783 1+1E-7 0.597222 120000 4481 4677.222899
1+1E-2.105512 1+1E-7 0.597352 120000 4467 4677.222899
1+1E-2.407391 1+1E-7 1.045557 210000 7855 8185.140073
1+1E-2.708846 1+1E-7 1.492789 300000 11113 11693.057247
1+1E-3.010088 1+1E-7 2.190237 440000 16363 17149.817296
1+1E-3.311224 1+1E-7 1.990896 400000 14868 15590.742996
1+1E-3.612307 1+1E-7 4.830391 970000 36160 37807.551766
1+1E-3.913363 1+1E-7 6.024903 1210000 45016 47161.997564
1+1E-4.214407 1+1E-7 8.717701 1750000 64814 68209.500609
1+1E-4.515443 1+1E-7 7.419292 1490000 55465 58075.517661
1+1E-4.816477 1+1E-7 21.465511 4310000 159660 167990.255786
1+1E-5.117508 1+1E-7 14.142248 2840000 105164 110694.275274
1+1E-5.418539 1+1E-7 10.105468 2030000 75449 79123.020706
1+1E-5.719570 1+1E-7 34.861659 7000000 259246 272838.002436
1+1E-6.020600 1+1E-7 25.507139 5120000 189761 199561.510353
1+1E-6.321630 1+1E-7 62.594272 12560000 465385 489549.330085
1+1E-6.622660 1+1E-7 21.633138 4340000 160704 169159.561510
1+1E-6.923690 1+1E-7 37.229318 7470000 277002 291157.125457
264.193
