run: 37 | L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:16:51 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005623s
Fri Jun 18 15:16:51 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005700s
Fri Jun 18 15:16:51 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005810s
Fri Jun 18 15:16:51 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.006004s
Fri Jun 18 15:16:51 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005915s
Fri Jun 18 15:16:51 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 10000 | flat time: 0.005850s
Fri Jun 18 15:16:51 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 10000 | flat time: 0.006018s
Fri Jun 18 15:16:51 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 10000 | flat time: 0.005898s
Fri Jun 18 15:16:51 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 10000 | flat time: 0.006039s
Fri Jun 18 15:16:51 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 10000 | flat time: 0.006123s
Fri Jun 18 15:16:51 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 30000 | flat time: 0.017529s
Fri Jun 18 15:16:51 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 20000 | flat time: 0.011674s
Fri Jun 18 15:16:51 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 40000 | flat time: 0.023490s
Fri Jun 18 15:16:51 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 30000 | flat time: 0.017784s
Fri Jun 18 15:16:51 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 10000 | flat time: 0.005858s
Fri Jun 18 15:16:51 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 50000 | flat time: 0.029258s
Fri Jun 18 15:16:51 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 120000 | flat time: 0.068776s
Fri Jun 18 15:16:51 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 30000 | flat time: 0.017614s
Fri Jun 18 15:16:51 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 20000 | flat time: 0.011911s
Fri Jun 18 15:16:51 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 20000 | flat time: 0.013929s
Fri Jun 18 15:16:51 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 30000 | flat time: 0.017561s
Fri Jun 18 15:16:51 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 30000 | flat time: 0.017726s
Fri Jun 18 15:16:51 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 20000 | flat time: 0.011679s
Fri Jun 18 15:16:51 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 40000 | flat time: 0.023480s
Fri Jun 18 15:16:51 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 40000 | flat time: 0.023430s
Fri Jun 18 15:16:52 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 20000 | flat time: 0.011623s
Fri Jun 18 15:16:52 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 20000 | flat time: 0.011514s
