run: 88 | L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:17:13 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005330s
Fri Jun 18 15:17:13 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005567s
Fri Jun 18 15:17:13 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005734s
Fri Jun 18 15:17:13 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.006034s
Fri Jun 18 15:17:13 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.006035s
Fri Jun 18 15:17:13 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 10000 | flat time: 0.006164s
Fri Jun 18 15:17:13 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 10000 | flat time: 0.006162s
Fri Jun 18 15:17:13 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 10000 | flat time: 0.006249s
Fri Jun 18 15:17:13 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 20000 | flat time: 0.012028s
Fri Jun 18 15:17:13 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 30000 | flat time: 0.017584s
Fri Jun 18 15:17:13 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 20000 | flat time: 0.012865s
Fri Jun 18 15:17:13 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 30000 | flat time: 0.017920s
Fri Jun 18 15:17:13 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 30000 | flat time: 0.018180s
Fri Jun 18 15:17:13 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 20000 | flat time: 0.011921s
Fri Jun 18 15:17:13 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 40000 | flat time: 0.023738s
Fri Jun 18 15:17:13 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 30000 | flat time: 0.017226s
Fri Jun 18 15:17:13 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 20000 | flat time: 0.011467s
Fri Jun 18 15:17:13 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 20000 | flat time: 0.011548s
Fri Jun 18 15:17:13 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 60000 | flat time: 0.034706s
Fri Jun 18 15:17:13 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 120000 | flat time: 0.070867s
Fri Jun 18 15:17:13 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 60000 | flat time: 0.035473s
Fri Jun 18 15:17:13 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 20000 | flat time: 0.011810s
Fri Jun 18 15:17:13 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 40000 | flat time: 0.023448s
Fri Jun 18 15:17:13 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 70000 | flat time: 0.040661s
Fri Jun 18 15:17:13 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 70000 | flat time: 0.041478s
Fri Jun 18 15:17:13 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 90000 | flat time: 0.053338s
Fri Jun 18 15:17:13 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 40000 | flat time: 0.023591s
