q q_max q_time hits q_time/hits 
1 31 0.072167 1 0.072167
2 31 0.127964 2 0.063982
3 31 0.187295 3 0.062432
4 31 0.305226 5 0.061045
5 31 0.372143 6 0.062024
6 31 0.486190 8 0.060774
7 31 0.561255 9 0.062362
8 31 0.695271 11 0.063206
9 31 0.806487 13 0.062037
10 31 0.881052 14 0.062932
11 31 0.874735 16 0.054671
12 31 0.666838 18 0.037047
13 31 0.748956 19 0.039419
14 31 0.870712 21 0.041462
15 31 1.498899 23 0.065170
16 31 2.029636 25 0.081185
17 31 1.737916 26 0.066843
18 31 1.711658 28 0.061131
19 31 1.864143 30 0.062138
20 31 2.048321 32 0.064010
21 31 2.111034 34 0.062089
22 31 2.269463 36 0.063041
23 31 2.616145 38 0.068846
24 31 2.831488 40 0.070787
25 31 2.682679 42 0.063873
26 31 3.223988 44 0.073272
27 31 3.035625 46 0.065992
28 31 2.820292 48 0.058756
29 31 2.962630 50 0.059253
30 31 3.172386 52 0.061007
31 31 3.079182 53 0.058098
49.3521
