q q_max q_time hits q_time/hits 
1 31 0.071666 1 0.071666
2 31 0.126447 2 0.063224
3 31 0.186189 3 0.062063
4 31 0.299631 5 0.059926
5 31 0.371051 6 0.061842
6 31 0.489765 8 0.061221
7 31 0.555114 9 0.061679
8 31 0.687608 11 0.062510
9 31 0.890080 13 0.068468
10 31 0.934259 14 0.066733
11 31 0.852666 16 0.053292
12 31 0.769003 18 0.042722
13 31 0.719508 19 0.037869
14 31 1.094888 21 0.052138
15 31 1.497341 23 0.065102
16 31 1.804923 25 0.072197
17 31 1.579182 26 0.060738
18 31 1.868190 28 0.066721
19 31 1.983364 30 0.066112
20 31 1.980436 32 0.061889
21 31 2.086998 34 0.061382
22 31 2.196519 36 0.061014
23 31 2.530651 38 0.066596
24 31 2.756616 40 0.068915
25 31 2.606709 42 0.062065
26 31 2.664224 44 0.060551
27 31 2.789276 46 0.060636
28 31 2.881785 48 0.060037
29 31 2.909070 50 0.058181
30 31 2.998005 52 0.057654
31 31 3.150148 53 0.059437
48.3316
