q q_max q_time hits q_time/hits 
1 31 0.072226 1 0.072226
2 31 0.125500 2 0.062750
3 31 0.186589 3 0.062196
4 31 0.300499 5 0.060100
5 31 0.367079 6 0.061180
6 31 0.483849 8 0.060481
7 31 0.552398 9 0.061378
8 31 0.673439 11 0.061222
9 31 0.799015 13 0.061463
10 31 0.865111 14 0.061794
11 31 1.035413 16 0.064713
12 31 1.260221 18 0.070012
13 31 1.264783 19 0.066568
14 31 1.332649 21 0.063459
15 31 1.483792 23 0.064513
16 31 1.660116 25 0.066405
17 31 1.738837 26 0.066878
18 31 1.800919 28 0.064319
19 31 2.288660 30 0.076289
20 31 1.710736 32 0.053460
21 31 1.286660 34 0.037843
22 31 2.090214 36 0.058062
23 31 2.475485 38 0.065144
24 31 2.560813 40 0.064020
25 31 2.474117 42 0.058908
26 31 2.631905 44 0.059816
27 31 2.897211 46 0.062983
28 31 3.173115 48 0.066107
29 31 2.948600 50 0.058972
30 31 2.966198 52 0.057042
31 31 3.151295 53 0.059458
48.6578
