q q_max q_time hits q_time/hits 
1 31 0.073222 1 0.073222
2 31 0.127010 2 0.063505
3 31 0.187248 3 0.062416
4 31 0.301503 5 0.060301
5 31 0.366620 6 0.061103
6 31 0.482702 8 0.060338
7 31 0.558788 9 0.062088
8 31 0.681750 11 0.061977
9 31 0.866139 13 0.066626
10 31 0.877478 14 0.062677
11 31 1.003208 16 0.062700
12 31 1.285772 18 0.071432
13 31 1.193455 19 0.062813
14 31 1.321133 21 0.062911
15 31 1.477185 23 0.064225
16 31 1.729850 25 0.069194
17 31 1.603889 26 0.061688
18 31 1.757618 28 0.062772
19 31 1.900737 30 0.063358
20 31 2.460264 32 0.076883
21 31 2.126695 34 0.062550
22 31 2.239904 36 0.062220
23 31 1.816215 38 0.047795
24 31 1.861672 40 0.046542
25 31 2.716499 42 0.064679
26 31 2.652116 44 0.060275
27 31 2.856254 46 0.062092
28 31 2.803206 48 0.058400
29 31 2.939930 50 0.058799
30 31 3.058983 52 0.058827
31 31 3.187517 53 0.060142
48.5149
