q q_max q_time hits q_time/hits 
1 31 0.071841 1 0.071841
2 31 0.127687 2 0.063843
3 31 0.185217 3 0.061739
4 31 0.301084 5 0.060217
5 31 0.366625 6 0.061104
6 31 0.481559 8 0.060195
7 31 0.546061 9 0.060673
8 31 0.677585 11 0.061599
9 31 0.794860 13 0.061143
10 31 0.879801 14 0.062843
11 31 0.984664 16 0.061541
12 31 1.270387 18 0.070577
13 31 1.229607 19 0.064716
14 31 1.295587 21 0.061695
15 31 1.528478 23 0.066456
16 31 1.599238 25 0.063970
17 31 1.999729 26 0.076913
18 31 1.717034 28 0.061323
19 31 2.038847 30 0.067962
20 31 1.956176 32 0.061130
21 31 2.224566 34 0.065428
22 31 2.430095 36 0.067503
23 31 2.396645 38 0.063070
24 31 2.913517 40 0.072838
25 31 2.636287 42 0.062769
26 31 2.649096 44 0.060207
27 31 2.755155 46 0.059895
28 31 3.614798 48 0.075308
29 31 2.136551 50 0.042731
30 31 3.053035 52 0.058712
31 31 3.070967 53 0.057943
49.9331
