q q_max q_time hits q_time/hits 
1 31 0.072071 1 0.072071
2 31 0.126416 2 0.063208
3 31 0.186215 3 0.062072
4 31 0.300913 5 0.060183
5 31 0.368989 6 0.061498
6 31 0.484912 8 0.060614
7 31 0.555720 9 0.061747
8 31 0.706924 11 0.064266
9 31 0.818959 13 0.062997
10 31 0.862151 14 0.061582
11 31 1.001173 16 0.062573
12 31 1.210795 18 0.067266
13 31 1.297970 19 0.068314
14 31 1.344440 21 0.064021
15 31 1.424577 23 0.061938
16 31 1.527454 25 0.061098
17 31 1.611665 26 0.061987
18 31 1.778979 28 0.063535
19 31 1.881443 30 0.062715
20 31 2.136608 32 0.066769
21 31 2.069082 34 0.060855
22 31 2.331228 36 0.064756
23 31 2.693987 38 0.070894
24 31 2.620360 40 0.065509
25 31 2.555919 42 0.060855
26 31 2.764185 44 0.062822
27 31 2.959794 46 0.064343
28 31 2.370802 48 0.049392
29 31 2.656934 50 0.053139
30 31 3.112462 52 0.059855
31 31 3.050556 53 0.057558
48.884
