q q_max q_time hits q_time/hits 
1 31 0.072141 1 0.072141
2 31 0.125946 2 0.062973
3 31 0.190808 3 0.063603
4 31 0.302345 5 0.060469
5 31 0.371323 6 0.061887
6 31 0.480209 8 0.060026
7 31 0.553874 9 0.061542
8 31 0.676866 11 0.061533
9 31 0.797167 13 0.061321
10 31 0.884981 14 0.063213
11 31 0.998223 16 0.062389
12 31 1.118556 18 0.062142
13 31 1.186417 19 0.062443
14 31 1.303941 21 0.062092
15 31 1.445016 23 0.062827
16 31 1.566460 25 0.062658
17 31 1.650908 26 0.063496
18 31 1.762521 28 0.062947
19 31 1.865083 30 0.062169
20 31 1.975120 32 0.061722
21 31 2.091953 34 0.061528
22 31 2.318299 36 0.064397
23 31 2.411839 38 0.063469
24 31 4.603796 40 0.115095
25 31 2.530215 42 0.060243
26 31 2.742167 44 0.062322
27 31 2.786345 46 0.060573
28 31 3.294267 48 0.068631
29 31 2.858796 50 0.057176
30 31 3.102515 52 0.059664
31 31 3.292937 53 0.062131
51.3614
