q q_max q_time hits q_time/hits 
1 127 0.134546 1 0.134546
2 127 0.134835 2 0.067417
3 127 0.195053 3 0.065018
4 127 0.320233 5 0.064047
5 127 0.385648 6 0.064275
6 127 0.534897 8 0.066862
7 127 0.642960 9 0.071440
8 127 0.760933 11 0.069176
9 127 1.010578 13 0.077737
10 127 1.040023 14 0.074287
11 127 1.103580 16 0.068974
12 127 1.422711 18 0.079039
13 127 1.478510 19 0.077816
14 127 1.543212 21 0.073486
15 127 1.553303 23 0.067535
16 127 2.371609 25 0.094864
17 127 1.756426 26 0.067555
18 127 2.316251 28 0.082723
19 127 3.339848 30 0.111328
20 127 4.400400 32 0.137512
21 127 2.431511 33 0.073682
22 127 2.788053 35 0.079659
23 127 2.715833 37 0.073401
24 127 8.046192 39 0.206313
25 127 10.373525 41 0.253013
26 127 3.842309 42 0.091484
27 127 4.154990 44 0.094432
28 127 4.749125 46 0.103242
29 127 6.835099 48 0.142398
30 127 11.020741 50 0.220415
31 127 5.256251 51 0.103064
32 127 5.385929 53 0.101621
33 127 4.910333 55 0.089279
34 127 6.362941 57 0.111631
35 127 14.218462 59 0.240991
36 127 14.231965 61 0.233311
37 127 5.180030 62 0.083549
38 127 9.632609 64 0.150510
39 127 10.025207 66 0.151897
40 127 6.985158 68 0.102723
41 127 12.915447 70 0.184506
42 127 43.432495 72 0.603229
43 127 9.779647 73 0.133968
44 127 8.564564 75 0.114194
45 127 7.837271 77 0.101783
46 127 9.030144 79 0.114306
47 127 11.708260 81 0.144546
48 127 7.157270 83 0.086232
49 127 8.746816 85 0.102904
50 127 9.483947 86 0.110278
51 127 10.479424 88 0.119084
52 127 14.239701 90 0.158219
53 127 17.353281 92 0.188623
54 127 23.009123 94 0.244778
55 127 41.780501 96 0.435214
56 127 26.606351 98 0.271493
57 127 10.033084 99 0.101344
58 127 10.288502 101 0.101866
59 127 17.490182 103 0.169808
60 127 14.881962 105 0.141733
61 127 19.426528 107 0.181556
62 127 19.265496 109 0.176748
63 127 64.794760 111 0.583737
64 127 15.195105 113 0.134470
65 127 19.453966 114 0.170649
66 127 14.241460 116 0.122771
67 127 20.977859 118 0.177778
68 127 36.592297 120 0.304936
69 127 29.930880 122 0.245335
70 127 28.419713 124 0.229191
71 127 17.414341 126 0.138209
72 127 26.172670 128 0.204474
73 127 58.780732 130 0.452159
74 127 18.974941 132 0.143750
75 127 60.550320 134 0.451868
76 127 55.433143 136 0.407597
77 127 29.421638 138 0.213200
78 127 63.371607 140 0.452654
79 127 50.403367 142 0.354953
80 127 36.496789 144 0.253450
81 127 83.432298 146 0.571454
82 127 40.427426 148 0.273158
83 127 34.836887 150 0.232246
84 127 45.072920 152 0.296532
85 127 25.197580 154 0.163621
86 127 36.596097 156 0.234590
87 127 24.887777 158 0.157518
88 127 35.026471 160 0.218915
89 127 35.856340 162 0.221335
90 127 54.650799 164 0.333237
91 127 33.711610 166 0.203082
92 127 32.609341 168 0.194103
93 127 59.504871 170 0.350029
94 127 45.658362 172 0.265456
95 127 35.212892 174 0.202373
96 127 68.447096 176 0.388904
97 127 33.888339 178 0.190384
98 127 43.281057 180 0.240450
99 127 39.862569 182 0.219025
100 127 39.666309 184 0.215578
101 127 37.512604 186 0.201681
102 127 28.306469 188 0.150566
103 127 39.499458 190 0.207892
104 127 35.770023 192 0.186302
105 127 29.792954 194 0.153572
106 127 57.620195 196 0.293981
107 127 33.613233 198 0.169764
108 127 41.242806 200 0.206214
109 127 37.469529 202 0.185493
110 127 39.342222 204 0.192854
111 127 71.965429 206 0.349347
112 127 95.196312 208 0.457675
113 127 41.310371 210 0.196716
114 127 58.008079 212 0.273623
115 127 52.240022 214 0.244112
116 127 30.574019 216 0.141546
117 127 53.891938 218 0.247211
118 127 47.594397 220 0.216338
119 127 68.015423 222 0.306376
120 127 54.237650 224 0.242132
121 127 48.801949 226 0.215938
122 127 41.907907 228 0.183807
123 127 27.277165 230 0.118596
124 127 53.868115 232 0.232190
125 127 43.571603 234 0.186203
126 127 50.296867 236 0.213122
127 127 36.736165 237 0.155005
3269.25
