q q_max q_time hits q_time/hits 
1 15 0.039614 1 0.039614
2 15 0.060381 2 0.030190
3 15 0.093115 3 0.031038
4 15 0.160502 5 0.032100
5 15 0.195814 6 0.032636
6 15 0.259741 8 0.032468
7 15 0.313336 9 0.034815
8 15 0.340223 10 0.034022
9 15 0.294815 9 0.032757
10 15 0.269651 8 0.033706
11 15 0.206025 6 0.034337
12 15 0.151142 5 0.030228
13 15 0.097047 3 0.032349
14 15 0.058872 2 0.029436
15 15 0.025898 1 0.025898
2.56669
